1679,77.611
1680,77.611
1681,77.611
1682,77.611
1683,77.611
1684,77.611
1685,77.611
1686,77.611
1687,77.611
1688,77.611
1689,77.611
1690,77.611
1691,77.611
1692,77.611
1693,77.611
1694,77.611
1695,77.611
1696,77.611
1697,77.611
1698,77.611
1699,77.611
1700,77.611
1701,77.611
1702,77.611
1703,77.611
1704,77.611
1705,77.611
1706,77.611
1707,77.611
1708,77.611
1709,77.611
1710,77.611
1711,77.611
1712,77.611
1713,77.611
1714,77.611
1715,77.611
1716,77.611
1717,77.611
1718,77.611
1719,77.611
1720,77.611
1721,77.611
1722,77.611
1723,77.611
1724,77.611
1725,77.611
1726,77.611
1727,77.611
1728,77.611
1729,77.611
1730,77.611
1731,77.611
1732,77.611
1733,77.611
1734,77.611
1735,77.611
1736,77.611
1737,77.611
1738,77.611
1739,77.611
1740,77.611
1741,77.611
1742,77.611
1743,77.611
1744,77.611
1745,77.611
1746,77.611
1747,77.611
1748,77.611
1749,77.611
1750,77.611
1751,77.611
1752,77.611
1753,77.611
1754,77.611
1755,77.611
1756,77.611
1757,77.611
1758,77.611
1759,77.611
1760,77.611
1761,77.611
1762,77.611
1763,77.611
1764,77.611
1765,77.611
1766,77.611
1767,77.611
1768,77.611
1769,77.611
1770,77.611
1771,77.611
1772,77.611
1773,77.611
1774,77.611
1775,77.611
1776,77.611
1777,77.611
1778,77.611
1779,77.611
1780,77.611
1781,77.611
1782,77.611
1783,77.611
1784,77.611
1785,77.611
1786,77.611
1787,77.611
1788,77.611
1789,77.611
1790,77.611
1791,77.611
1792,77.611
1793,77.611
1794,77.611
1795,77.611
1796,77.611
1797,77.611
1798,77.611
1799,77.611
1800,77.611
1801,77.611
1802,77.611
1803,77.611
1804,77.611
1805,77.611
1806,77.611
1807,77.611
1808,77.611
1809,77.611
1810,77.611
1811,77.611
1812,77.611
1813,77.611
1814,77.611
1815,77.611
1816,77.611
1817,77.611
1818,77.611
1819,77.611
1820,77.611
1821,77.611
1822,77.611
1823,77.611
1824,77.611
1825,77.611
1826,77.611
1827,77.611
1828,77.611
1829,77.611
1830,77.611
1831,77.611
1832,77.611
1833,77.611
1834,77.611
1835,77.611
1836,77.611
1837,77.611
1838,77.611
1839,77.611
1840,77.611
1841,77.611
1842,77.611
1843,77.611
1844,77.611
1845,77.611
1846,77.611
1847,77.611
1848,77.611
1849,77.611
1850,77.611
1851,77.611
1852,77.611
1853,77.611
1854,77.611
1855,77.612
1856,77.616
1857,77.621
1858,77.626
1859,77.632
1860,77.638
1861,77.645
1862,77.652
1863,77.659
1864,77.666
1865,77.673
1866,77.68
1867,77.687
1868,77.693
1869,77.7
1870,77.706
1871,77.711
1872,77.717
1873,77.721
1874,77.724
1875,77.724
1876,77.724
1877,77.724
1878,77.724
1879,77.724
1880,77.724
1881,77.724
1882,77.724
1883,77.724
1884,77.724
1885,77.724
1886,77.724
1887,77.724
1888,77.724
1889,77.724
1890,77.724
1891,77.724
1892,77.724
1893,77.724
1894,77.724
1895,77.724
1896,77.724
1897,77.724
1898,77.724
1899,77.724
1900,77.724
1901,77.724
1902,77.724
1903,77.724
1904,77.724
1905,77.724
1906,77.724
1907,77.724
1908,77.724
1909,77.724
1910,77.724
1911,77.724
1912,77.726
1913,77.731
1914,77.736
1915,77.742
1916,77.748
1917,77.754
1918,77.761
1919,77.768
1920,77.775
1921,77.782
1922,77.789
1923,77.796
1924,77.803
1925,77.809
1926,77.815
1927,77.821
1928,77.827
1929,77.831
1930,77.836
1931,77.833
1932,77.828
1933,77.823
1934,77.817
1935,77.811
1936,77.805
1937,77.798
1938,77.791
1939,77.784
1940,77.777
1941,77.77
1942,77.763
1943,77.756
1944,77.75
1945,77.744
1946,77.738
1947,77.733
1948,77.728
1949,77.724
1950,77.724
1951,77.724
1952,77.724
1953,77.724
1954,77.724
1955,77.724
1956,77.724
1957,77.724
1958,77.724
1959,77.724
1960,77.724
1961,77.724
1962,77.724
1963,77.724
1964,77.724
1965,77.724
1966,77.724
1967,77.724
1968,77.724
1969,77.724
1970,77.724
1971,77.724
1972,77.724
1973,77.724
1974,77.724
1975,77.724
1976,77.724
1977,77.724
1978,77.724
1979,77.724
1980,77.724
1981,77.724
1982,77.724
1983,77.724
1984,77.724
1985,77.724
1986,77.724
1987,77.723
1988,77.718
1989,77.713
1990,77.708
1991,77.702
1992,77.696
1993,77.689
1994,77.682
1995,77.675
1996,77.668
1997,77.661
1998,77.654
1999,77.647
2000,77.641
2001,77.634
2002,77.628
2003,77.623
2004,77.618
2005,77.613
2006,77.611
2007,77.611
2008,77.611
2009,77.611
2010,77.611
2011,77.611
2012,77.611
2013,77.611
2014,77.611
2015,77.611
2016,77.611
2017,77.611
2018,77.611
2019,77.611
2020,77.611
2021,77.611
2022,77.611
2023,77.611
2024,77.611
2025,77.619
2026,77.633
2027,77.648
2028,77.665
2029,77.683
2030,77.703
2031,77.723
2032,77.743
2033,77.764
2034,77.785
2035,77.807
2036,77.827
2037,77.848
2038,77.867
2039,77.886
2040,77.904
2041,77.92
2042,77.934
2043,77.947
2044,77.949
2045,77.949
2046,77.949
2047,77.949
2048,77.949
2049,77.949
2050,77.949
2051,77.949
2052,77.949
2053,77.949
2054,77.949
2055,77.949
2056,77.949
2057,77.949
2058,77.949
2059,77.949
2060,77.949
2061,77.949
2062,77.949
2063,77.936
2064,77.922
2065,77.906
2066,77.889
2067,77.87
2068,77.851
2069,77.831
2070,77.81
2071,77.789
2072,77.768
2073,77.746
2074,77.726
2075,77.706
2076,77.686
2077,77.668
2078,77.651
2079,77.635
2080,77.621
2081,77.611
2082,77.611
2083,77.611
2084,77.611
2085,77.611
2086,77.611
2087,77.611
2088,77.611
2089,77.611
2090,77.611
2091,77.611
2092,77.611
2093,77.611
2094,77.611
2095,77.611
2096,77.611
2097,77.611
2098,77.611
2099,77.611
2100,77.611
2101,77.611
2102,77.611
2103,77.611
2104,77.611
2105,77.611
2106,77.611
2107,77.611
2108,77.611
2109,77.611
2110,77.611
2111,77.611
2112,77.611
2113,77.611
2114,77.611
2115,77.611
2116,77.611
2117,77.611
2118,77.611
2119,77.613
2120,77.618
2121,77.623
2122,77.628
2123,77.634
2124,77.641
2125,77.647
2126,77.654
2127,77.661
2128,77.668
2129,77.675
2130,77.682
2131,77.689
2132,77.696
