  wavelength    amplitude
8.51515152E+02 2.06155281E+01
8.51710655E+02 2.04205779E+01
8.51906158E+02 2.02977831E+01
8.52101662E+02 2.02731349E+01
8.52297165E+02 1.98997487E+01
8.52492669E+02 1.98746069E+01
8.52688172E+02 1.95959179E+01
8.52883675E+02 1.94679223E+01
8.53079179E+02 1.93132079E+01
8.53274682E+02 1.91049732E+01
8.53470186E+02 1.89208879E+01
8.53665689E+02 1.87349940E+01
8.53861193E+02 1.85472370E+01
8.54056696E+02 1.83575598E+01
8.54252199E+02 1.81107703E+01
8.54447703E+02 1.79164729E+01
8.54643206E+02 1.76635217E+01
8.54838710E+02 1.75214155E+01
8.55034213E+02 1.71172428E+01
8.55229717E+02 1.69115345E+01
8.55425220E+02 1.65831240E+01
8.55620723E+02 1.62172747E+01
8.55816227E+02 1.59687194E+01
8.56011730E+02 1.56843871E+01
8.56207234E+02 1.54272486E+01
8.56402737E+02 1.50996689E+01
8.56598240E+02 1.46287388E+01
8.56793744E+02 1.39642400E+01
8.56989247E+02 1.36747943E+01
8.57184751E+02 1.32664992E+01
8.57380254E+02 1.28062485E+01
8.57575758E+02 1.20830460E+01
8.57771261E+02 1.14891253E+01
8.57966764E+02 1.12249722E+01
8.58162268E+02 1.05830052E+01
8.58357771E+02 1.00995049E+01
8.58553275E+02 9.74679434E+00
8.58748778E+02 9.05538514E+00
8.58944282E+02 8.71779789E+00
8.59139785E+02 8.24621125E+00
8.59335288E+02 8.06225775E+00
8.59530792E+02 7.74596669E+00
8.59726295E+02 7.54983444E+00
8.59921799E+02 7.74596669E+00
8.60117302E+02 8.12403840E+00
8.60312805E+02 8.12403840E+00
8.60508309E+02 8.36660027E+00
8.60703812E+02 8.48528137E+00
8.60899316E+02 8.48528137E+00
8.61094819E+02 9.16515139E+00
8.61290323E+02 9.00000000E+00
8.61485826E+02 9.48683298E+00
8.61681329E+02 9.48683298E+00
8.61876833E+02 9.79795897E+00
8.62072336E+02 1.00000000E+01
8.62267840E+02 1.01980390E+01
8.62463343E+02 1.02469508E+01
8.62658847E+02 1.04403065E+01
8.62854350E+02 1.04880885E+01
8.63049853E+02 1.06770783E+01
8.63245357E+02 1.06770783E+01
8.63440860E+02 1.05830052E+01
8.63636364E+02 1.07703296E+01
8.63831867E+02 1.05356538E+01
8.64027370E+02 1.05830052E+01
8.64222874E+02 1.07703296E+01
8.64418377E+02 1.05830052E+01
8.64613881E+02 1.08166538E+01
8.64809384E+02 1.08166538E+01
8.65004888E+02 1.09544512E+01
8.65200391E+02 1.09544512E+01
8.65395894E+02 1.07238053E+01
8.65591398E+02 1.06301458E+01
8.65786901E+02 1.08166538E+01
8.65982405E+02 1.06770783E+01
8.66177908E+02 1.06770783E+01
8.66373412E+02 1.05830052E+01
8.66568915E+02 1.07238053E+01
8.66764418E+02 1.06301458E+01
8.66959922E+02 1.05830052E+01
8.67155425E+02 1.04880885E+01
8.67350929E+02 1.04403065E+01
8.67546432E+02 1.04880885E+01
8.67741935E+02 1.04880885E+01
8.67937439E+02 1.03440804E+01
8.68132942E+02 1.02956301E+01
8.68328446E+02 1.01980390E+01
8.68523949E+02 1.02469508E+01
8.68719453E+02 1.01980390E+01
8.68914956E+02 9.84885780E+00
8.69110459E+02 9.79795897E+00
8.69305963E+02 9.89949494E+00
8.69501466E+02 9.84885780E+00
8.69696970E+02 9.79795897E+00
8.69892473E+02 9.59166305E+00
8.70087977E+02 9.43398113E+00
8.70283480E+02 9.53939201E+00
8.70478983E+02 9.84885780E+00
8.70674487E+02 9.53939201E+00
8.70869990E+02 9.48683298E+00
8.71065494E+02 9.27361850E+00
8.71260997E+02 9.27361850E+00
8.71456500E+02 9.27361850E+00
8.71652004E+02 9.16515139E+00
8.71847507E+02 9.11043358E+00
8.72043011E+02 8.94427191E+00
8.72238514E+02 8.83176087E+00
8.72434018E+02 8.94427191E+00
8.72629521E+02 8.77496439E+00
8.72825024E+02 8.71779789E+00
8.73020528E+02 8.71779789E+00
8.73216031E+02 8.60232527E+00
8.73411535E+02 8.60232527E+00
8.73607038E+02 8.71779789E+00
8.73802542E+02 8.54400375E+00
8.73998045E+02 8.36660027E+00
8.74193548E+02 8.30662386E+00
8.74389052E+02 8.00000000E+00
8.74584555E+02 8.24621125E+00
8.74780059E+02 8.00000000E+00
8.74975562E+02 8.00000000E+00
8.75171065E+02 8.00000000E+00
8.75366569E+02 7.74596669E+00
8.75562072E+02 7.74596669E+00
8.75757576E+02 7.68114575E+00
8.75953079E+02 7.54983444E+00
8.76148583E+02 7.61577311E+00
8.76344086E+02 7.14142843E+00
8.76539589E+02 7.34846923E+00
8.76735093E+02 7.07106781E+00
8.76930596E+02 7.00000000E+00
8.77126100E+02 6.85565460E+00
8.77321603E+02 6.70820393E+00
8.77517107E+02 6.55743852E+00
8.77712610E+02 6.55743852E+00
8.77908113E+02 6.55743852E+00
8.78103617E+02 6.32455532E+00
8.78299120E+02 6.24499800E+00
8.78494624E+02 6.08276253E+00
8.78690127E+02 6.00000000E+00
8.78885630E+02 6.24499800E+00
8.79081134E+02 6.08276253E+00
8.79276637E+02 5.56776436E+00
8.79472141E+02 6.16441400E+00
8.79667644E+02 5.74456265E+00
8.79863148E+02 5.56776436E+00
8.80058651E+02 5.91607978E+00
8.80254154E+02 5.38516481E+00
8.80449658E+02 5.47722558E+00
8.80645161E+02 5.83095189E+00
8.80840665E+02 5.91607978E+00
8.81036168E+02 5.47722558E+00
8.81231672E+02 5.47722558E+00
8.81427175E+02 5.38516481E+00
8.81622678E+02 5.19615242E+00
8.81818182E+02 5.47722558E+00
8.82013685E+02 5.56776436E+00
8.82209189E+02 5.00000000E+00
8.82404692E+02 5.29150262E+00
8.82600196E+02 5.19615242E+00
8.82795699E+02 4.89897949E+00
8.82991202E+02 4.79583152E+00
8.83186706E+02 5.19615242E+00
8.83382209E+02 5.00000000E+00
8.83577713E+02 4.58257569E+00
8.83773216E+02 4.58257569E+00
8.83968719E+02 4.12310563E+00
8.84164223E+02 4.69041576E+00
8.84359726E+02 4.69041576E+00
8.84555230E+02 4.47213595E+00
8.84750733E+02 4.58257569E+00
8.84946237E+02 4.47213595E+00
8.85141740E+02 4.00000000E+00
8.85337243E+02 4.00000000E+00
8.85532747E+02 4.47213595E+00
8.85728250E+02 4.00000000E+00
8.85923754E+02 3.87298335E+00
8.86119257E+02 3.87298335E+00
8.86314761E+02 3.31662479E+00
8.86510264E+02 4.00000000E+00
8.86705767E+02 3.46410162E+00
8.86901271E+02 3.74165739E+00
8.87096774E+02 4.00000000E+00
8.87292278E+02 4.00000000E+00
8.87487781E+02 4.00000000E+00
8.87683284E+02 3.31662479E+00
8.87878788E+02 3.87298335E+00
8.88074291E+02 3.46410162E+00
8.88269795E+02 3.60555128E+00
8.88465298E+02 3.74165739E+00
8.88660802E+02 3.31662479E+00
8.88856305E+02 3.46410162E+00
8.89051808E+02 3.46410162E+00
8.89247312E+02 3.16227766E+00
8.89442815E+02 4.00000000E+00
8.89638319E+02 3.60555128E+00
8.89833822E+02 3.00000000E+00
8.90029326E+02 3.46410162E+00
8.90224829E+02 2.82842712E+00
8.90420332E+02 3.74165739E+00
8.90615836E+02 3.00000000E+00
8.90811339E+02 3.46410162E+00
8.91006843E+02 3.46410162E+00
8.91202346E+02 3.31662479E+00
8.91397849E+02 3.31662479E+00
8.91593353E+02 3.60555128E+00
8.91788856E+02 3.31662479E+00
8.91984360E+02 3.16227766E+00
8.92179863E+02 3.60555128E+00
8.92375367E+02 3.16227766E+00
8.92570870E+02 3.00000000E+00
8.92766373E+02 2.44948974E+00
8.92961877E+02 3.46410162E+00
8.93157380E+02 3.46410162E+00
8.93352884E+02 3.16227766E+00
8.93548387E+02 3.31662479E+00
8.93743891E+02 3.16227766E+00
8.93939394E+02 3.46410162E+00
8.94134897E+02 2.44948974E+00
8.94330401E+02 3.16227766E+00
8.94525904E+02 3.31662479E+00
8.94721408E+02 3.74165739E+00
8.94916911E+02 3.46410162E+00
8.95112414E+02 3.16227766E+00
8.95307918E+02 3.16227766E+00
8.95503421E+02 2.82842712E+00
8.95698925E+02 2.82842712E+00
8.95894428E+02 3.00000000E+00
8.96089932E+02 2.82842712E+00
8.96285435E+02 3.60555128E+00
8.96480938E+02 3.00000000E+00
8.96676442E+02 3.00000000E+00
8.96871945E+02 3.31662479E+00
8.97067449E+02 3.60555128E+00
8.97262952E+02 4.00000000E+00
8.97458456E+02 3.16227766E+00
8.97653959E+02 3.60555128E+00
8.97849462E+02 3.16227766E+00
8.98044966E+02 2.64575131E+00
8.98240469E+02 3.74165739E+00
8.98435973E+02 2.82842712E+00
8.98631476E+02 3.46410162E+00
8.98826979E+02 3.31662479E+00
8.99022483E+02 3.46410162E+00
8.99217986E+02 3.16227766E+00
8.99413490E+02 3.46410162E+00
8.99608993E+02 3.46410162E+00
8.99804497E+02 3.31662479E+00
9.00000000E+02 3.16227766E+00
