  wavelength    amplitude        phase
1.04071835E-06 5.00504705E+00 +4.96380480E+01
1.04060660E-06 4.54825986E+00 +4.95884560E+01
1.04049487E-06 4.21247012E+00 +4.95757791E+01
1.04038316E-06 3.98562042E+00 +4.95507713E+01
1.04027148E-06 3.73265358E+00 +4.94912180E+01
1.04015982E-06 3.35242147E+00 +4.94277517E+01
1.04004819E-06 2.87202645E+00 +4.94264885E+01
1.03993658E-06 2.48799041E+00 +4.95546532E+01
1.03982499E-06 2.47827983E+00 +4.97743648E+01
1.03971343E-06 2.84987244E+00 +4.99229072E+01
1.03960190E-06 3.31147898E+00 +4.99571274E+01
1.03949038E-06 3.60850936E+00 +4.99357555E+01
1.03937889E-06 3.64309003E+00 +4.99103560E+01
1.03926743E-06 3.46786761E+00 +4.99125509E+01
1.03915598E-06 3.22758911E+00 +4.99595540E+01
1.03904456E-06 3.05992345E+00 +5.00463605E+01
1.03893317E-06 3.00546268E+00 +5.01411340E+01
1.03882180E-06 3.00235153E+00 +5.02107115E+01
1.03871045E-06 2.97549570E+00 +5.02456834E+01
1.03859913E-06 2.91127642E+00 +5.02564907E+01
1.03848783E-06 2.84967045E+00 +5.02595491E+01
1.03837656E-06 2.83622168E+00 +5.02647858E+01
1.03826531E-06 2.89431182E+00 +5.02704290E+01
1.03815408E-06 3.02922533E+00 +5.02710786E+01
1.03804288E-06 3.23685559E+00 +5.02674114E+01
1.03793170E-06 3.49695830E+00 +5.02641472E+01
1.03782054E-06 3.76818452E+00 +5.02631298E+01
1.03770941E-06 4.00613558E+00 +5.02630827E+01
1.03759830E-06 4.18801977E+00 +5.02638075E+01
1.03748722E-06 4.31185952E+00 +5.02674036E+01
1.03737616E-06 4.37493538E+00 +5.02756709E+01
1.03726512E-06 4.36644514E+00 +5.02880386E+01
1.03715411E-06 4.28242094E+00 +5.03025717E+01
1.03704312E-06 4.13741940E+00 +5.03179791E+01
1.03693216E-06 3.95514142E+00 +5.03335108E+01
1.03682122E-06 3.75122229E+00 +5.03467254E+01
1.03671030E-06 3.53443130E+00 +5.03524848E+01
1.03659941E-06 3.32416489E+00 +5.03452031E+01
1.03648854E-06 3.15300330E+00 +5.03224058E+01
1.03637769E-06 3.04297487E+00 +5.02867105E+01
1.03626687E-06 2.98701387E+00 +5.02450276E+01
1.03615607E-06 2.96494196E+00 +5.02060947E+01
1.03604529E-06 2.97146909E+00 +5.01790186E+01
1.03593454E-06 3.01750873E+00 +5.01731021E+01
1.03582382E-06 3.11292173E+00 +5.01948792E+01
1.03571311E-06 3.25833440E+00 +5.02423536E+01
1.03560243E-06 3.44555295E+00 +5.03052720E+01
1.03549178E-06 3.66133820E+00 +5.03737513E+01
1.03538114E-06 3.89186700E+00 +5.04441701E+01
1.03527053E-06 4.11735512E+00 +5.05170964E+01
1.03515995E-06 4.30573656E+00 +5.05931966E+01
1.03504939E-06 4.42248223E+00 +5.06713969E+01
1.03493885E-06 4.45027965E+00 +5.07494194E+01
1.03482834E-06 4.39631869E+00 +5.08254703E+01
1.03471785E-06 4.27567755E+00 +5.09000294E+01
1.03460738E-06 4.09301041E+00 +5.09768276E+01
1.03449693E-06 3.85045198E+00 +5.10603468E+01
1.03438652E-06 3.56533131E+00 +5.11502598E+01
1.03427612E-06 3.26402029E+00 +5.12393548E+01
1.03416575E-06 2.96012205E+00 +5.13186991E+01
1.03405540E-06 2.64831153E+00 +5.13837188E+01
1.03394507E-06 2.31969331E+00 +5.14323831E+01
1.03383477E-06 1.98107546E+00 +5.14571332E+01
1.03372449E-06 1.65915318E+00 +5.14400294E+01
1.03361424E-06 1.38928795E+00 +5.13574098E+01
1.03350401E-06 1.20565823E+00 +5.11950399E+01
1.03339380E-06 1.13941501E+00 +5.09700563E+01
1.03328361E-06 1.21101374E+00 +5.07415540E+01
1.03317345E-06 1.40947337E+00 +5.05704573E+01
1.03306332E-06 1.69103487E+00 +5.04687714E+01
1.03295320E-06 2.00541403E+00 +5.04163781E+01
1.03284311E-06 2.31917008E+00 +5.03958474E+01
1.03273305E-06 2.62040599E+00 +5.04016302E+01
1.03262300E-06 2.90774973E+00 +5.04327410E+01
1.03251299E-06 3.17763397E+00 +5.04843126E+01
1.03240299E-06 3.42139777E+00 +5.05474999E+01
1.03229302E-06 3.63468743E+00 +5.06155919E+01
1.03218307E-06 3.82710491E+00 +5.06873009E+01
1.03207314E-06 4.01505043E+00 +5.07636772E+01
1.03196324E-06 4.20215810E+00 +5.08435413E+01
1.03185336E-06 4.37369434E+00 +5.09232320E+01
1.03174351E-06 4.51571370E+00 +5.09996560E+01
1.03163367E-06 4.62925784E+00 +5.10724787E+01
1.03152387E-06 4.71820028E+00 +5.11444588E+01
1.03141408E-06 4.77610181E+00 +5.12196877E+01
1.03130432E-06 4.79353930E+00 +5.13003064E+01
1.03119458E-06 4.77019390E+00 +5.13851867E+01
1.03108487E-06 4.71500780E+00 +5.14723435E+01
1.03097518E-06 4.63883834E+00 +5.15614054E+01
1.03086551E-06 4.54593653E+00 +5.16527404E+01
