Wavelength,Phase
1022.803878,-9.38481808
1022.812132,-9.38481808
1022.820386,-9.38481808
1022.82864,-9.38481808
1022.836894,-9.38481808
1022.845148,-9.38481808
1022.853402,-9.38481808
1022.861656,-9.38481808
1022.86991,-9.38481808
1022.878164,-9.38481808
1022.886418,-9.38481808
1022.894672,-9.38481808
1022.902926,-9.38481808
1022.91118,-9.38481808
1022.919434,-9.38481808
1022.927688,-9.38481808
1022.935942,-9.38481808
1022.944196,-9.38481808
1022.95245,-9.38481808
1022.960704,-9.38481808
1022.968958,-9.38481808
1022.977212,-9.38481808
1022.985466,-9.38481808
1022.99372,-9.38481808
1023.001974,-9.38481808
1023.010228,-9.38481808
1023.018482,-9.38481808
1023.026736,-9.38481808
1023.03499,-9.38481808
1023.043244,-9.38481808
1023.051498,-9.38481808
1023.059752,-9.38481808
1023.068006,-9.38481808
1023.07626,-9.38481808
1023.084514,-9.38481808
1023.092768,-9.38481808
1023.101022,-9.38481808
1023.109276,-9.38481808
1023.11753,-9.38481808
1023.125784,-9.38481808
1023.134038,-9.38481808
1023.142292,-9.38481808
1023.150546,-9.38481808
1023.1588,-9.38481808
1023.167054,-9.38481808
1023.175308,-9.38481808
1023.183562,-9.38481808
1023.191816,-9.38481808
1023.20007,-9.38481808
1023.208324,-9.38481808
1023.216578,-9.38481808
1023.224832,-9.38481808
1023.233086,-9.38481808
1023.24134,-9.38481808
1023.249594,-9.38481808
1023.257848,-9.38481808
1023.266102,-9.38481808
1023.274356,-9.38481808
1023.28261,-9.38481808
1023.290864,-9.38481808
1023.299118,-9.38481808
1023.307372,-9.38481808
1023.315626,-9.38481808
1023.32388,-9.38481808
1023.332134,-9.38481808
1023.340388,-9.38481808
1023.348642,-9.38481808
1023.356896,-9.38481808
1023.36515,-9.38481808
1023.373404,-9.38481808
1023.381658,-9.38481808
1023.389912,-9.38481808
1023.398166,-9.38481808
1023.40642,-9.38481808
1023.414674,-9.38481808
1023.422928,-9.38481808
1023.431182,-9.38481808
1023.439436,-9.38481808
1023.44769,-9.38481808
1023.455944,-9.38481808
1023.464198,-9.38481808
1023.472452,-9.38481808
1023.480706,-9.38481808
1023.48896,-9.38481808
1023.497214,-9.38481808
1023.505468,-9.38481808
1023.513722,-9.38481808
1023.521976,-9.38481808
1023.53023,-9.38481808
1023.538484,-9.38481808
1023.546738,-9.38481808
1023.554992,-9.38481808
1023.563246,-9.38481808
1023.5715,-10.01621567
1023.579754,-10.01621567
1023.588008,-10.01621567
1023.596262,-10.01621567
1023.604516,-10.01621567
1023.61277,-10.01621567
1023.621024,-10.01621567
1023.629278,-10.01621567
1023.637532,-10.01621567
1023.645786,-10.01621567
1023.65404,-10.01621567
1023.662294,-10.01621567
1023.670548,-10.01621567
1023.678802,-10.01621567
1023.687056,-10.01621567
1023.69531,-10.01621567
1023.703564,-10.01621567
1023.711818,-10.01621567
1023.720072,-10.01621567
1023.728326,-10.01621567
1023.73658,-10.01621567
1023.744834,-10.01621567
1023.753088,-10.01621567
1023.761342,-10.01621567
1023.769596,-10.01621567
1023.77785,-10.01621567
1023.786104,-10.01621567
1023.794358,-10.01621567
1023.802612,-10.01621567
1023.810866,-10.01621567
1023.81912,-10.01621567
1023.827374,-10.01621567
1023.835628,-10.01621567
1023.843882,-10.01621567
1023.852136,-10.01621567
1023.86039,-10.01621567
1023.868644,-10.01621567
1023.876898,-10.01621567
1023.885152,-10.01621567
1023.893406,-10.01621567
1023.90166,-10.01621567
1023.909914,-10.01621567
1023.918168,-10.01621567
1023.926422,-10.01621567
1023.934676,-10.01621567
1023.94293,-10.01621567
1023.951184,-10.01621567
1023.959438,-10.01621567
1023.967692,-10.01621567
1023.975946,-10.01621567
1023.9842,-10.01621567
1023.992454,-10.64761326
1024.000708,-10.64761326
1024.008962,-10.64761326
1024.017216,-10.64761326
1024.02547,-10.64761326
1024.033724,-10.64761326
1024.041978,-10.64761326
1024.050232,-10.64761326
1024.058486,-10.64761326
1024.06674,-10.64761326
1024.074994,-10.64761326
1024.083248,-10.64761326
1024.091502,-10.64761326
1024.099756,-10.64761326
1024.10801,-10.64761326
1024.116264,-10.64761326
1024.124518,-10.64761326
1024.132772,-10.64761326
1024.141026,-10.64761326
1024.14928,-10.64761326
1024.157534,-10.64761326
1024.165788,-9.38481808
1024.174042,-9.38481808
1024.182296,-9.38481808
1024.19055,-9.38481808
1024.198804,-9.38481808
1024.207058,-9.38481808
1024.215312,-9.38481808
1024.223566,-9.38481808
1024.23182,-9.38481808
1024.240074,-9.38481808
1024.248328,-8.753420493
1024.256582,-8.753420493
1024.264836,-8.753420493
1024.27309,-8.753420493
1024.281344,-8.753420493
1024.289598,-8.753420493
1024.297852,-8.753420493
1024.306106,-8.753420493
1024.31436,-8.753420493
1024.322614,-8.753420493
1024.330868,-7.490625317
1024.339122,-7.490625317
1024.347376,-7.490625317
1024.35563,-7.490625317
1024.363884,-7.490625317
1024.372138,-7.490625317
1024.380392,-7.490625317
1024.388646,-7.490625317
1024.3969,-7.490625317
1024.405154,-7.490625317
1024.413408,-6.859227729
1024.421662,-6.859227729
1024.429916,-6.859227729
1024.43817,-6.859227729
1024.446424,-6.859227729
1024.454678,-6.859227729
1024.462932,-6.859227729
1024.471186,-6.859227729
1024.47944,-6.859227729
1024.487694,-6.859227729
1024.495948,-6.859227729
1024.504202,-5.596432553
1024.512456,-5.596432553
1024.52071,-5.596432553
1024.528964,-5.596432553
1024.537218,-5.596432553
1024.545472,-5.596432553
1024.553726,-5.596432553
1024.56198,-5.596432553
1024.570234,-5.596432553
1024.578488,-5.596432553
1024.586742,-4.333637377
1024.594996,-4.333637377
1024.60325,-4.333637377
1024.611504,-4.333637377
1024.619758,-4.333637377
1024.628012,-4.333637377
1024.636266,-4.333637377
1024.64452,-4.333637377
1024.652774,-4.333637377
1024.661028,-4.333637377
1024.669282,-2.439444613
1024.677536,-2.439444613
1024.68579,-2.439444613
1024.694044,-2.439444613
1024.702298,-2.439444613
1024.710552,-2.439444613
1024.718806,-2.439444613
1024.72706,-2.439444613
1024.735314,-2.439444613
1024.743568,-2.439444613
1024.751822,-1.808047025
1024.760076,-1.808047025
1024.76833,-1.808047025
1024.776584,-1.808047025
1024.784838,-1.808047025
1024.793092,-1.808047025
1024.801346,-1.808047025
1024.8096,-1.808047025
1024.817854,-1.808047025
1024.826108,-1.808047025
1024.834362,-0.54525185
1024.842616,-0.54525185
1024.85087,-0.54525185
1024.859124,-0.54525185
1024.867378,-0.54525185
1024.875632,-0.54525185
1024.883886,-0.54525185
1024.89214,-0.54525185
1024.900394,-0.54525185
1024.908648,-0.54525185
1024.916902,-0.54525185
1024.925156,0.086145738
1024.93341,0.086145738
1024.941664,0.086145738
1024.949918,0.086145738
1024.958172,0.086145738
1024.966426,0.086145738
1024.97468,0.086145738
1024.982934,0.086145738
1024.991188,0.086145738
1024.999442,0.086145738
1025.007696,0.086145738
1025.01595,0.086145738
1025.024204,0.086145738
1025.032458,0.086145738
1025.040712,0.086145738
1025.048966,0.086145738
1025.05722,0.086145738
1025.065474,0.086145738
1025.073728,0.086145738
1025.081982,0.086145738
1025.090236,0.086145738
1025.09849,0.086145738
1025.106744,0.086145738
1025.114998,0.086145738
1025.123252,0.086145738
1025.131506,0.086145738
1025.13976,0.086145738
1025.148014,0.086145738
1025.156268,0.086145738
1025.164522,0.086145738
1025.172776,0.086145738
1025.18103,0.086145738
1025.189284,0.086145738
1025.197538,0.086145738
1025.205792,0.086145738
1025.214046,0.086145738
1025.2223,0.086145738
1025.230554,0.086145738
1025.238808,0.086145738
1025.247062,0.086145738
1025.255316,-0.54525185
1025.26357,-0.54525185
1025.271824,-0.54525185
1025.280078,-0.54525185
1025.288332,-0.54525185
1025.296586,-0.54525185
1025.30484,-0.54525185
1025.313094,-0.54525185
1025.321348,-0.54525185
1025.329602,-0.54525185
1025.337856,-0.54525185
1025.34611,-0.54525185
1025.354364,-0.54525185
1025.362618,-0.54525185
1025.370872,-0.54525185
1025.379126,-0.54525185
1025.38738,-0.54525185
1025.395634,-0.54525185
1025.403888,-0.54525185
1025.412142,-0.54525185
1025.420396,-0.54525185
1025.42865,-0.54525185
1025.436904,-0.54525185
1025.445158,-0.54525185
1025.453412,-0.54525185
1025.461666,-0.54525185
1025.46992,-0.54525185
1025.478174,-0.54525185
1025.486428,-0.54525185
1025.494682,-0.54525185
1025.502936,-0.54525185
1025.51119,-1.176649438
1025.519444,-1.176649438
1025.527698,-1.176649438
1025.535952,-1.176649438
1025.544206,-1.176649438
1025.55246,-1.176649438
1025.560714,-1.176649438
1025.568968,-1.176649438
1025.577222,-1.176649438
1025.585476,-1.176649438
1025.59373,-1.176649438
1025.601984,-1.176649438
1025.610238,-1.176649438
1025.618492,-1.176649438
1025.626746,-1.176649438
1025.635,-1.176649438
1025.643254,-1.176649438
1025.651508,-1.176649438
1025.659762,-1.176649438
1025.668016,-1.176649438
1025.67627,-1.176649438
1025.684524,-1.176649438
1025.692778,-1.176649438
1025.701032,-1.176649438
1025.709286,-1.176649438
1025.71754,-1.176649438
1025.725794,-1.176649438
1025.734048,-1.176649438
1025.742302,-1.176649438
1025.750556,-1.176649438
1025.75881,-1.176649438
1025.767064,-1.176649438
1025.775318,-1.176649438
1025.783572,-1.176649438
1025.791826,-1.176649438
1025.80008,-1.176649438
1025.808334,-1.176649438
1025.816588,-1.176649438
1025.824842,-1.176649438
1025.833096,-1.176649438
1025.84135,-1.176649438
1025.849604,-1.808047025
1025.857858,-1.808047025
1025.866112,-1.808047025
1025.874366,-1.808047025
1025.88262,-1.808047025
1025.890874,-1.808047025
1025.899128,-1.808047025
1025.907382,-1.808047025
1025.915636,-1.808047025
1025.92389,-1.808047025
1025.932144,-1.808047025
1025.940398,-1.808047025
1025.948652,-1.808047025
1025.956906,-1.808047025
1025.96516,-1.808047025
1025.973414,-1.808047025
1025.981668,-1.808047025
1025.989922,-1.808047025
1025.998176,-1.808047025
1026.00643,-1.808047025
1026.014684,-1.808047025
1026.022938,-1.808047025
1026.031192,-1.808047025
1026.039446,-1.808047025
1026.0477,-1.808047025
1026.055954,-1.808047025
1026.064208,-1.808047025
1026.072462,-1.808047025
1026.080716,-1.808047025
1026.08897,-1.808047025
1026.097224,-1.808047025
1026.105478,-1.808047025
1026.113732,-1.808047025
1026.121986,-1.808047025
1026.13024,-1.808047025
1026.138494,-1.808047025
1026.146748,-1.808047025
1026.155002,-1.808047025
1026.163256,-1.808047025
1026.17151,-1.808047025
1026.179764,-1.808047025
1026.188018,-1.808047025
1026.196272,-1.808047025
1026.204526,-1.808047025
1026.21278,-1.808047025
1026.221034,-1.808047025
1026.229288,-1.808047025
1026.237542,-1.808047025
1026.245796,-1.808047025
1026.25405,-1.808047025
1026.262304,-1.808047025
1026.270558,-1.808047025
1026.278812,-1.808047025
1026.287066,-1.808047025
1026.29532,-1.808047025
1026.303574,-1.808047025
1026.311828,-1.808047025
1026.320082,-1.808047025
1026.328336,-1.808047025
1026.33659,-1.808047025
1026.344844,-1.808047025
1026.353098,-1.808047025
1026.361352,-1.808047025
1026.369606,-1.808047025
1026.37786,-1.808047025
1026.386114,-1.808047025
1026.394368,-1.808047025
1026.402622,-1.808047025
1026.410876,-1.808047025
1026.41913,-1.808047025
1026.427384,-1.808047025
1026.435638,-1.808047025
1026.443892,-1.808047025
1026.452146,-1.808047025
1026.4604,-1.808047025
1026.468654,-1.808047025
1026.476908,-1.808047025
1026.485162,-1.808047025
1026.493416,-1.808047025
1026.50167,-1.808047025
1026.509924,-1.808047025
1026.518178,-1.808047025
1026.526432,-1.808047025
1026.534686,-1.808047025
1026.54294,-1.808047025
1026.551194,-1.808047025
1026.559448,-1.808047025
1026.567702,-1.808047025
1026.575956,-1.808047025
1026.58421,-1.808047025
1026.592464,-1.808047025
1026.600718,-1.808047025
1026.608972,-1.808047025
1026.617226,-1.808047025
1026.62548,-1.808047025
1026.633734,-1.808047025
1026.641988,-1.808047025
1026.650242,-1.808047025
1026.658496,-1.808047025
1026.66675,-1.808047025
1026.675004,-1.808047025
1026.683258,-1.808047025
1026.691512,-2.439444613
1026.699766,-2.439444613
1026.70802,-2.439444613
1026.716274,-2.439444613
1026.724528,-2.439444613
1026.732782,-2.439444613
1026.741036,-2.439444613
1026.74929,-2.439444613
1026.757544,-2.439444613
1026.765798,-2.439444613
1026.774052,-2.439444613
1026.782306,-2.439444613
1026.79056,-2.439444613
1026.798814,-2.439444613
1026.807068,-2.439444613
1026.815322,-2.439444613
1026.823576,-2.439444613
1026.83183,-2.439444613
1026.840084,-2.439444613
1026.848338,-2.439444613
1026.856592,-2.439444613
1026.864846,-2.439444613
1026.8731,-2.439444613
1026.881354,-2.439444613
1026.889608,-2.439444613
1026.897862,-2.439444613
1026.906116,-2.439444613
1026.91437,-2.439444613
1026.922624,-2.439444613
1026.930878,-2.439444613
1026.939132,-2.439444613
1026.947386,-2.439444613
1026.95564,-2.439444613
1026.963894,-2.439444613
1026.972148,-2.439444613
1026.980402,-2.439444613
1026.988656,-2.439444613
1026.99691,-2.439444613
1027.005164,-2.439444613
1027.013418,-2.439444613
1027.021672,-3.070842201
1027.029926,-3.070842201
1027.03818,-3.070842201
1027.046434,-3.070842201
1027.054688,-3.070842201
1027.062942,-3.070842201
1027.071196,-3.070842201
1027.07945,-3.070842201
1027.087704,-3.070842201
1027.095958,-3.070842201
1027.104212,-3.070842201
1027.112466,-3.070842201
1027.12072,-3.070842201
1027.128974,-3.070842201
1027.137228,-3.070842201
1027.145482,-3.070842201
1027.153736,-3.070842201
1027.16199,-3.070842201
1027.170244,-3.070842201
1027.178498,-3.070842201
1027.186752,-3.070842201
1027.195006,-3.702239789
1027.20326,-3.702239789
1027.211514,-3.702239789
1027.219768,-3.702239789
1027.228022,-3.702239789
1027.236276,-3.702239789
1027.24453,-3.702239789
1027.252784,-3.702239789
1027.261038,-3.702239789
1027.269292,-3.702239789
1027.277546,-3.702239789
1027.2858,-3.702239789
1027.294054,-3.702239789
1027.302308,-3.702239789
1027.310562,-3.702239789
1027.318816,-3.702239789
1027.32707,-3.702239789
1027.335324,-3.702239789
1027.343578,-3.702239789
1027.351832,-3.702239789
1027.360086,-3.702239789
1027.36834,-3.702239789
1027.376594,-3.702239789
1027.384848,-3.702239789
1027.393102,-3.702239789
1027.401356,-3.702239789
1027.40961,-3.702239789
1027.417864,-3.702239789
1027.426118,-3.702239789
1027.434372,-3.702239789
1027.442626,-3.702239789
1027.45088,-3.702239789
1027.459134,-3.702239789
1027.467388,-3.702239789
1027.475642,-3.702239789
1027.483896,-3.702239789
1027.49215,-3.702239789
1027.500404,-3.702239789
1027.508658,-3.702239789
1027.516912,-3.702239789
1027.525166,-3.702239789
1027.53342,-3.702239789
1027.541674,-3.702239789
1027.549928,-3.702239789
1027.558182,-3.702239789
1027.566436,-3.702239789
1027.57469,-3.702239789
1027.582944,-3.702239789
1027.591198,-3.702239789
1027.599452,-3.702239789
1027.607706,-3.702239789
1027.61596,-3.070842201
1027.624214,-3.070842201
1027.632468,-3.070842201
1027.640722,-3.070842201
1027.648976,-3.070842201
1027.65723,-3.070842201
1027.665484,-3.070842201
1027.673738,-3.070842201
1027.681992,-3.070842201
1027.690246,-3.070842201
1027.6985,-3.070842201
1027.706754,-3.070842201
1027.715008,-3.070842201
1027.723262,-3.070842201
1027.731516,-3.070842201
1027.73977,-3.070842201
1027.748024,-3.070842201
1027.756278,-3.070842201
1027.764532,-3.070842201
1027.772786,-3.070842201
1027.78104,-3.070842201
1027.789294,-3.070842201
1027.797548,-3.070842201
1027.805802,-3.070842201
1027.814056,-3.070842201
1027.82231,-3.070842201
1027.830564,-3.070842201
1027.838818,-3.070842201
1027.847072,-3.070842201
1027.855326,-3.070842201
1027.86358,-3.070842201
1027.871834,-3.070842201
1027.880088,-3.070842201
1027.888342,-3.070842201
1027.896596,-3.070842201
1027.90485,-3.070842201
1027.913104,-3.070842201
1027.921358,-3.070842201
1027.929612,-3.070842201
1027.937866,-3.070842201
1027.94612,-3.070842201
1027.954374,-3.070842201
1027.962628,-3.070842201
1027.970882,-3.070842201
1027.979136,-3.070842201
1027.98739,-3.070842201
1027.995644,-3.070842201
1028.003898,-3.070842201
1028.012152,-3.070842201
1028.020406,-3.070842201
1028.02866,-3.070842201
1028.036914,-3.070842201
1028.045168,-3.070842201
1028.053422,-3.070842201
1028.061676,-3.070842201
1028.06993,-3.070842201
1028.078184,-3.070842201
1028.086438,-3.070842201
1028.094692,-3.070842201
1028.102946,-3.070842201
1028.1112,-3.070842201
1028.119454,-3.702239789
1028.127708,-3.702239789
1028.135962,-3.702239789
1028.144216,-3.702239789
1028.15247,-3.702239789
1028.160724,-3.702239789
1028.168978,-3.702239789
1028.177232,-3.702239789
1028.185486,-3.702239789
1028.19374,-3.702239789
1028.201994,-3.702239789
1028.210248,-3.702239789
1028.218502,-3.702239789
1028.226756,-3.702239789
1028.23501,-3.702239789
1028.243264,-3.702239789
1028.251518,-3.702239789
1028.259772,-3.702239789
1028.268026,-3.702239789
1028.27628,-3.702239789
1028.284534,-3.702239789
1028.292788,-3.702239789
1028.301042,-3.702239789
1028.309296,-3.702239789
1028.31755,-3.702239789
1028.325804,-3.702239789
1028.334058,-3.702239789
1028.342312,-3.702239789
1028.350566,-3.702239789
1028.35882,-3.702239789
1028.367074,-3.702239789
1028.375328,-3.702239789
1028.383582,-3.702239789
1028.391836,-3.702239789
1028.40009,-3.702239789
1028.408344,-3.702239789
1028.416598,-3.702239789
1028.424852,-3.702239789
1028.433106,-3.702239789
1028.44136,-3.702239789
1028.449614,-3.702239789
1028.457868,-3.702239789
1028.466122,-3.702239789
1028.474376,-3.702239789
1028.48263,-3.702239789
1028.490884,-3.702239789
1028.499138,-3.702239789
1028.507392,-3.702239789
1028.515646,-3.702239789
1028.5239,-3.702239789
1028.532154,-3.702239789
1028.540408,-3.070842201
1028.548662,-3.070842201
1028.556916,-3.070842201
1028.56517,-3.070842201
1028.573424,-3.070842201
1028.581678,-3.070842201
1028.589932,-3.070842201
1028.598186,-3.070842201
1028.60644,-3.070842201
1028.614694,-3.070842201
1028.622948,-3.070842201
1028.631202,-3.070842201
1028.639456,-3.070842201
1028.64771,-3.070842201
1028.655964,-3.070842201
1028.664218,-3.070842201
1028.672472,-3.070842201
1028.680726,-3.070842201
1028.68898,-3.070842201
1028.697234,-3.070842201
1028.705488,-3.070842201
1028.713742,-3.070842201
1028.721996,-3.070842201
1028.73025,-3.070842201
1028.738504,-3.070842201
1028.746758,-3.070842201
1028.755012,-3.070842201
1028.763266,-3.070842201
1028.77152,-3.070842201
1028.779774,-3.070842201
1028.788028,-3.070842201
1028.796282,-3.070842201
1028.804536,-3.070842201
1028.81279,-3.070842201
1028.821044,-3.070842201
1028.829298,-3.070842201
1028.837552,-3.070842201
1028.845806,-3.070842201
1028.85406,-3.070842201
1028.862314,-3.070842201
1028.870568,-3.070842201
1028.878822,-3.070842201
1028.887076,-3.070842201
1028.89533,-3.070842201
1028.903584,-3.070842201
1028.911838,-3.070842201
1028.920092,-3.070842201
1028.928346,-3.070842201
1028.9366,-3.070842201
1028.944854,-3.070842201
1028.953108,-3.070842201
1028.961362,-3.070842201
1028.969616,-3.070842201
1028.97787,-3.070842201
1028.986124,-3.070842201
1028.994378,-3.070842201
1029.002632,-3.070842201
1029.010886,-3.070842201
1029.01914,-3.070842201
1029.027394,-3.070842201
1029.035648,-3.070842201
1029.043902,-3.070842201
1029.052156,-3.070842201
1029.06041,-3.070842201
1029.068664,-3.070842201
1029.076918,-3.070842201
1029.085172,-3.070842201
1029.093426,-3.070842201
1029.10168,-3.070842201
1029.109934,-3.070842201
1029.118188,-3.070842201
1029.126442,-3.070842201
1029.134696,-3.070842201
1029.14295,-3.070842201
1029.151204,-3.070842201
1029.159458,-3.070842201
1029.167712,-3.070842201
1029.175966,-3.070842201
1029.18422,-3.070842201
1029.192474,-3.070842201
1029.200728,-3.070842201
1029.208982,-3.070842201
1029.217236,-3.070842201
1029.22549,-3.070842201
1029.233744,-3.070842201
1029.241998,-3.070842201
1029.250252,-3.070842201
1029.258506,-3.070842201
1029.26676,-3.070842201
1029.275014,-3.070842201
1029.283268,-3.070842201
1029.291522,-3.070842201
1029.299776,-2.439444613
1029.30803,-2.439444613
1029.316284,-2.439444613
1029.324538,-2.439444613
1029.332792,-2.439444613
1029.341046,-2.439444613
1029.3493,-2.439444613
1029.357554,-2.439444613
1029.365808,-2.439444613
1029.374062,-2.439444613
1029.382316,-2.439444613
1029.39057,-2.439444613
1029.398824,-2.439444613
1029.407078,-2.439444613
1029.415332,-2.439444613
1029.423586,-2.439444613
1029.43184,-2.439444613
1029.440094,-2.439444613
1029.448348,-2.439444613
1029.456602,-2.439444613
1029.464856,-2.439444613
1029.47311,-2.439444613
1029.481364,-2.439444613
1029.489618,-2.439444613
1029.497872,-2.439444613
1029.506126,-2.439444613
1029.51438,-2.439444613
1029.522634,-2.439444613
1029.530888,-2.439444613
1029.539142,-2.439444613
1029.547396,-2.439444613
1029.55565,-2.439444613
1029.563904,-2.439444613
1029.572158,-2.439444613
1029.580412,-2.439444613
1029.588666,-2.439444613
1029.59692,-2.439444613
1029.605174,-2.439444613
1029.613428,-2.439444613
1029.621682,-2.439444613
1029.629936,-2.439444613
1029.63819,-2.439444613
1029.646444,-2.439444613
1029.654698,-2.439444613
1029.662952,-2.439444613
1029.671206,-2.439444613
1029.67946,-2.439444613
1029.687714,-2.439444613
1029.695968,-2.439444613
1029.704222,-2.439444613
1029.712476,-2.439444613
1029.72073,-2.439444613
1029.728984,-2.439444613
1029.737238,-2.439444613
1029.745492,-2.439444613
1029.753746,-2.439444613
1029.762,-2.439444613
1029.770254,-2.439444613
1029.778508,-2.439444613
1029.786762,-2.439444613
1029.795016,-2.439444613
1029.80327,-2.439444613
1029.811524,-2.439444613
1029.819778,-2.439444613
1029.828032,-2.439444613
1029.836286,-2.439444613
1029.84454,-2.439444613
1029.852794,-2.439444613
1029.861048,-2.439444613
1029.869302,-2.439444613
1029.877556,-2.439444613
1029.88581,-2.439444613
1029.894064,-2.439444613
1029.902318,-2.439444613
1029.910572,-2.439444613
1029.918826,-2.439444613
1029.92708,-2.439444613
1029.935334,-2.439444613
1029.943588,-2.439444613
1029.951842,-2.439444613
1029.960096,-2.439444613
1029.96835,-2.439444613
1029.976604,-2.439444613
1029.984858,-2.439444613
1029.993112,-2.439444613
1030.001366,-2.439444613
1030.00962,-2.439444613
1030.017874,-2.439444613
1030.026128,-2.439444613
1030.034382,-2.439444613
1030.042636,-2.439444613
1030.05089,-2.439444613
1030.059144,-2.439444613
1030.067398,-2.439444613
1030.075652,-2.439444613
1030.083906,-2.439444613
1030.09216,-2.439444613
1030.100414,-2.439444613
1030.108668,-2.439444613
1030.116922,-2.439444613
1030.125176,-2.439444613
1030.13343,-2.439444613
1030.141684,-2.439444613
1030.149938,-2.439444613
1030.158192,-2.439444613
1030.166446,-2.439444613
1030.1747,-2.439444613
1030.182954,-2.439444613
1030.191208,-2.439444613
1030.199462,-2.439444613
1030.207716,-2.439444613
1030.21597,-2.439444613
1030.224224,-2.439444613
1030.232478,-2.439444613
1030.240732,-2.439444613
1030.248986,-2.439444613
1030.25724,-2.439444613
1030.265494,-2.439444613
1030.273748,-2.439444613
1030.282002,-2.439444613
1030.290256,-2.439444613
1030.29851,-2.439444613
1030.306764,-2.439444613
1030.315018,-2.439444613
1030.323272,-2.439444613
1030.331526,-2.439444613
1030.33978,-2.439444613
1030.348034,-2.439444613
1030.356288,-2.439444613
1030.364542,-2.439444613
1030.372796,-2.439444613
1030.38105,-2.439444613
1030.389304,-2.439444613
1030.397558,-2.439444613
1030.405812,-2.439444613
1030.414066,-2.439444613
1030.42232,-2.439444613
1030.430574,-2.439444613
1030.438828,-2.439444613
1030.447082,-2.439444613
1030.455336,-2.439444613
1030.46359,-2.439444613
1030.471844,-2.439444613
1030.480098,-2.439444613
1030.488352,-2.439444613
1030.496606,-2.439444613
1030.50486,-2.439444613
1030.513114,-2.439444613
1030.521368,-2.439444613
1030.529622,-2.439444613
1030.537876,-2.439444613
1030.54613,-2.439444613
1030.554384,-2.439444613
1030.562638,-2.439444613
1030.570892,-2.439444613
1030.579146,-2.439444613
1030.5874,-2.439444613
1030.595654,-2.439444613
1030.603908,-2.439444613
1030.612162,-2.439444613
1030.620416,-2.439444613
1030.62867,-2.439444613
1030.636924,-2.439444613
1030.645178,-2.439444613
1030.653432,-2.439444613
1030.661686,-2.439444613
1030.66994,-2.439444613
1030.678194,-2.439444613
1030.686448,-2.439444613
1030.694702,-2.439444613
1030.702956,-2.439444613
1030.71121,-2.439444613
1030.719464,-2.439444613
1030.727718,-2.439444613
1030.735972,-2.439444613
1030.744226,-2.439444613
1030.75248,-2.439444613
1030.760734,-2.439444613
1030.768988,-2.439444613
1030.777242,-2.439444613
1030.785496,-2.439444613
1030.79375,-2.439444613
1030.802004,-2.439444613
1030.810258,-2.439444613
1030.818512,-2.439444613
1030.826766,-2.439444613
1030.83502,-2.439444613
1030.843274,-2.439444613
1030.851528,-2.439444613
1030.859782,-2.439444613
1030.868036,-2.439444613
1030.87629,-2.439444613
1030.884544,-2.439444613
1030.892798,-2.439444613
1030.901052,-2.439444613
1030.909306,-2.439444613
1030.91756,-2.439444613
1030.925814,-2.439444613
1030.934068,-2.439444613
1030.942322,-2.439444613
1030.950576,-2.439444613
1030.95883,-2.439444613
1030.967084,-2.439444613
1030.975338,-2.439444613
1030.983592,-1.808047025
1030.991846,-1.808047025
1031.0001,-1.808047025
1031.008354,-1.808047025
1031.016608,-1.808047025
1031.024862,-1.808047025
1031.033116,-1.808047025
1031.04137,-1.808047025
1031.049624,-1.808047025
1031.057878,-1.808047025
1031.066132,-1.808047025
1031.074386,-1.808047025
1031.08264,-1.808047025
1031.090894,-1.808047025
1031.099148,-1.808047025
1031.107402,-1.808047025
1031.115656,-1.808047025
1031.12391,-1.808047025
1031.132164,-1.808047025
1031.140418,-1.808047025
1031.148672,-1.808047025
1031.156926,-1.808047025
1031.16518,-1.808047025
1031.173434,-1.808047025
1031.181688,-1.808047025
1031.189942,-1.808047025
1031.198196,-1.808047025
1031.20645,-1.808047025
1031.214704,-1.808047025
1031.222958,-1.808047025
1031.231212,-1.808047025
1031.239466,-1.808047025
1031.24772,-1.808047025
1031.255974,-1.808047025
1031.264228,-1.808047025
1031.272482,-1.808047025
1031.280736,-1.808047025
1031.28899,-1.808047025
1031.297244,-1.808047025
1031.305498,-1.808047025
1031.313752,-1.808047025
1031.322006,-1.808047025
1031.33026,-1.808047025
1031.338514,-1.808047025
1031.346768,-1.808047025
1031.355022,-1.808047025
1031.363276,-1.808047025
1031.37153,-1.808047025
1031.379784,-1.808047025
1031.388038,-1.808047025
1031.396292,-1.808047025
1031.404546,-1.808047025
1031.4128,-1.808047025
1031.421054,-1.808047025
1031.429308,-1.808047025
1031.437562,-1.808047025
1031.445816,-1.808047025
1031.45407,-1.808047025
1031.462324,-1.808047025
1031.470578,-1.808047025
1031.478832,-1.808047025
1031.487086,-1.176649438
1031.49534,-1.176649438
1031.503594,-1.176649438
1031.511848,-1.176649438
1031.520102,-1.176649438
1031.528356,-1.176649438
1031.53661,-1.176649438
1031.544864,-1.176649438
1031.553118,-1.176649438
1031.561372,-1.176649438
1031.569626,-1.176649438
1031.57788,-1.176649438
1031.586134,-1.176649438
1031.594388,-1.176649438
1031.602642,-1.176649438
1031.610896,-1.176649438
1031.61915,-1.176649438
1031.627404,-1.176649438
1031.635658,-1.176649438
1031.643912,-1.176649438
1031.652166,-0.54525185
1031.66042,-0.54525185
1031.668674,-0.54525185
1031.676928,-0.54525185
1031.685182,-0.54525185
1031.693436,-0.54525185
1031.70169,-0.54525185
