  wavelength    amplitude        phase
1.08573620E+03 9.80752538E-03 -3.38607520E+01
1.08566530E+03 1.01909602E-02 -3.69249850E+01
1.08559430E+03 1.10770632E-02 -4.00263690E+01
1.08552340E+03 1.23732401E-02 -4.31030150E+01
1.08545250E+03 1.35651543E-02 -4.61340740E+01
1.08538150E+03 1.41378732E-02 -4.91242820E+01
1.08531060E+03 1.37641022E-02 -5.20863120E+01
1.08523970E+03 1.24948990E-02 -5.50411540E+01
1.08516880E+03 1.08655221E-02 -5.80118120E+01
1.08509800E+03 9.60169782E-03 -6.09949140E+01
1.08502710E+03 9.04533150E-03 -6.39394410E+01
1.08495620E+03 9.02404610E-03 -6.67998880E+01
1.08488540E+03 9.29973801E-03 -6.95902950E+01
1.08481450E+03 9.76158906E-03 -7.23605430E+01
1.08474370E+03 1.02741525E-02 -7.51558780E+01
1.08467290E+03 1.06307596E-02 -7.80002410E+01
1.08460210E+03 1.07008887E-02 -8.09040980E+01
1.08453120E+03 1.05771820E-02 -8.38749940E+01
1.08446040E+03 1.05509464E-02 -8.69125250E+01
1.08438970E+03 1.08977433E-02 -8.99939190E+01
1.08431890E+03 1.16274301E-02 -9.30786750E+01
1.08424810E+03 1.24328018E-02 -9.61346060E+01
1.08417730E+03 1.28700692E-02 -9.91498760E+01
1.08410660E+03 1.26066050E-02 -1.02126680E+02
1.08403590E+03 1.16234603E-02 -1.05075400E+02
1.08396510E+03 1.02959317E-02 -1.08014690E+02
1.08389440E+03 9.26807839E-03 -1.10967050E+02
1.08382370E+03 9.10147373E-03 -1.13930590E+02
1.08375300E+03 9.83164895E-03 -1.16863670E+02
1.08368230E+03 1.08779272E-02 -1.19739820E+02
1.08361160E+03 1.15177984E-02 -1.22574810E+02
1.08354090E+03 1.14106959E-02 -1.25404680E+02
1.08347020E+03 1.07809244E-02 -1.28274020E+02
1.08339960E+03 1.02807937E-02 -1.31219480E+02
1.08332890E+03 1.05755510E-02 -1.34225130E+02
1.08325830E+03 1.17009534E-02 -1.37224610E+02
1.08318770E+03 1.29560191E-02 -1.40187850E+02
1.08311700E+03 1.35589362E-02 -1.43134740E+02
1.08304640E+03 1.32185453E-02 -1.46094610E+02
1.08297580E+03 1.22445992E-02 -1.49086900E+02
1.08290520E+03 1.12277999E-02 -1.52107990E+02
1.08283460E+03 1.05361781E-02 -1.55121290E+02
1.08276410E+03 1.00978829E-02 -1.58079050E+02
1.08269350E+03 9.68508554E-03 -1.60960280E+02
1.08262290E+03 9.23544309E-03 -1.63784070E+02
1.08255240E+03 8.82254782E-03 -1.66606860E+02
1.08248180E+03 8.54180004E-03 -1.69499840E+02
1.08241130E+03 8.63373488E-03 -1.72497230E+02
1.08234080E+03 9.38900314E-03 -1.75549410E+02
1.08227030E+03 1.06126104E-02 -1.78575430E+02
1.08219980E+03 1.17027847E-02 -1.81555620E+02
1.08212930E+03 1.22885284E-02 -1.84513650E+02
1.08205880E+03 1.24557722E-02 -1.87469580E+02
1.08198830E+03 1.24823848E-02 -1.90423420E+02
1.08191780E+03 1.25018347E-02 -1.93365120E+02
1.08184740E+03 1.24455735E-02 -1.96296060E+02
1.08177690E+03 1.22102146E-02 -1.99235720E+02
1.08170650E+03 1.18218256E-02 -2.02207730E+02
1.08163610E+03 1.14838369E-02 -2.05217240E+02
1.08156560E+03 1.14009802E-02 -2.08235330E+02
1.08149520E+03 1.15067415E-02 -2.11217400E+02
1.08142480E+03 1.15271892E-02 -2.14143980E+02
1.08135440E+03 1.13080126E-02 -2.17032450E+02
1.08128410E+03 1.09575919E-02 -2.19920610E+02
1.08121370E+03 1.07635984E-02 -2.22842720E+02
1.08114330E+03 1.10154133E-02 -2.25803770E+02
1.08107300E+03 1.17572072E-02 -2.28777910E+02
1.08100260E+03 1.26703749E-02 -2.31743380E+02
1.08093230E+03 1.32778037E-02 -2.34704580E+02
1.08086190E+03 1.32759143E-02 -2.37682520E+02
1.08079160E+03 1.27675503E-02 -2.40699120E+02
1.08072130E+03 1.22469919E-02 -2.43756460E+02
1.08065100E+03 1.21785968E-02 -2.46813530E+02
1.08058070E+03 1.24915672E-02 -2.49812230E+02
1.08051040E+03 1.27415042E-02 -2.52738100E+02
1.08044020E+03 1.26206929E-02 -2.55624670E+02
1.08036990E+03 1.21348024E-02 -2.58520570E+02
1.08029960E+03 1.15562736E-02 -2.61459140E+02
1.08022940E+03 1.12385079E-02 -2.64435910E+02
1.08015920E+03 1.12793045E-02 -2.67415950E+02
1.08008890E+03 1.14618672E-02 -2.70378740E+02
1.08001870E+03 1.16029716E-02 -2.73337930E+02
1.07994850E+03 1.17685615E-02 -2.76314580E+02
1.07987830E+03 1.20640470E-02 -2.79306370E+02
1.07980810E+03 1.22604070E-02 -2.82291230E+02
1.07973790E+03 1.18423752E-02 -2.85257470E+02
1.07966770E+03 1.05462382E-02 -2.88212170E+02
1.07959760E+03 8.71268621E-03 -2.91164990E+02
1.07952740E+03 7.04423119E-03 -2.94108180E+02
1.07945730E+03 6.10692124E-03 -2.97015230E+02
1.07938710E+03 6.12384740E-03 -2.99888850E+02
1.07931700E+03 7.04257815E-03 -3.02776180E+02
1.07924690E+03 8.60901777E-03 -3.05694270E+02
1.07917680E+03 1.03680422E-02 -3.08622730E+02
1.07910670E+03 1.17205418E-02 -3.11548640E+02
1.07903660E+03 1.22346631E-02 -3.14478470E+02
1.07896650E+03 1.19784018E-02 -3.17427210E+02
1.07889640E+03 1.14916387E-02 -3.20400180E+02
1.07882640E+03 1.13469146E-02 -3.23375140E+02
1.07875630E+03 1.17270184E-02 -3.26317340E+02
1.07868630E+03 1.24937676E-02 -3.29220450E+02
