  wavelength    amplitude        phase
-3.82470855E+02 3.48083506E-26 +1.95101840E+02
-3.82505712E+02 3.49326525E-26 +1.97711677E+02
-3.82540575E+02 4.74499175E-26 +1.94698942E+02
-3.82575445E+02 4.38428012E-26 +1.97804543E+02
-3.82610321E+02 3.06899109E-26 +1.94679982E+02
-3.82645203E+02 8.28203094E-27 +1.97112471E+02
-3.82680092E+02 2.36100783E-26 +1.94253378E+02
-3.82714986E+02 1.19170386E-26 +1.91120402E+02
-3.82749888E+02 1.77768893E-26 +1.93934437E+02
-3.82784795E+02 1.20310193E-26 +1.90884624E+02
-3.82819710E+02 8.56567327E-27 +1.91994125E+02
-3.82854630E+02 1.85686874E-26 +1.94361060E+02
-3.82889557E+02 2.88358341E-26 +1.97438834E+02
-3.82924490E+02 2.32574516E-26 +1.95147695E+02
-3.82959429E+02 2.55479095E-26 +1.97622406E+02
-3.82994375E+02 3.45540570E-26 +1.94860700E+02
-3.83029328E+02 3.44322806E-26 +1.97482325E+02
-3.83064286E+02 4.28760830E-26 +1.94480528E+02
-3.83099251E+02 4.28328654E-26 +1.97366418E+02
-3.83134223E+02 5.36769016E-26 +1.94665753E+02
-3.83169201E+02 3.93664579E-26 +1.97469021E+02
-3.83204185E+02 6.35909657E-26 +2.00594581E+02
-3.83239175E+02 6.71472219E-26 +2.03614569E+02
-3.83274172E+02 5.88815928E-26 +2.06689045E+02
-3.83309176E+02 4.41237107E-26 +2.03719704E+02
-3.83344186E+02 3.79068962E-26 +2.06711853E+02
-3.83379202E+02 4.55030150E-26 +2.09844146E+02
-3.83414224E+02 5.17448762E-26 +2.12777231E+02
-3.83449253E+02 4.41414100E-26 +2.09783335E+02
-3.83484289E+02 4.83181174E-26 +2.12344266E+02
-3.83519330E+02 3.18974458E-26 +2.09359267E+02
-3.83554379E+02 4.06950058E-26 +2.11916807E+02
-3.83589433E+02 3.30317276E-26 +2.14728324E+02
-3.83624494E+02 2.63245072E-26 +2.17773481E+02
-3.83659562E+02 3.73174549E-26 +2.14647038E+02
-3.83694635E+02 4.62488600E-26 +2.17452520E+02
-3.83729716E+02 5.02001174E-26 +2.20552759E+02
-3.83764802E+02 4.70025338E-26 +2.23614682E+02
-3.83799895E+02 3.72959259E-26 +2.26639583E+02
-3.83834995E+02 4.35557713E-26 +2.23602952E+02
-3.83870101E+02 5.30553469E-26 +2.26426117E+02
-3.83905213E+02 4.78701872E-26 +2.29429847E+02
-3.83940332E+02 5.88531623E-26 +2.26550008E+02
-3.83975457E+02 5.37670815E-26 +2.29349723E+02
-3.84010589E+02 3.50290153E-26 +2.26413798E+02
-3.84045727E+02 3.63563119E-26 +2.29537563E+02
-3.84080871E+02 3.93626503E-26 +2.32052335E+02
-3.84116022E+02 2.97547408E-26 +2.28941388E+02
-3.84151179E+02 2.54950888E-26 +2.32029499E+02
-3.84186343E+02 3.63030989E-26 +2.34899767E+02
-3.84221513E+02 2.70286588E-26 +2.37631578E+02
-3.84256690E+02 3.25468151E-26 +2.40450866E+02
-3.84291873E+02 2.32636774E-26 +2.37769229E+02
-3.84327063E+02 2.92866690E-26 +2.40020210E+02
-3.84362259E+02 3.62211073E-26 +2.37266599E+02
-3.84397461E+02 4.17366587E-26 +2.39837523E+02
-3.84432670E+02 3.33161751E-26 +2.42805937E+02
-3.84467885E+02 3.55660833E-26 +2.39841717E+02
