  wavelength    amplitude        phase
-1.81847324E+03 3.34964106E-17 -2.79663803E+01
-1.81884100E+03 1.03812550E-17 -2.99051792E+01
-1.81920891E+03 1.67379573E-17 -2.98165390E+01
-1.81957696E+03 3.53108035E-17 -3.04801818E+01
-1.81994516E+03 4.87331943E-17 -2.83549459E+01
-1.82031351E+03 2.04588319E-17 -2.93231480E+01
-1.82068201E+03 6.66657006E-18 -2.98427402E+01
-1.82105066E+03 2.02224146E-17 -3.02679643E+01
-1.82141946E+03 8.02016694E-18 -3.04796065E+01
-1.82178841E+03 2.18654539E-17 -2.75243106E+01
-1.82215751E+03 1.88062666E-17 -2.79224935E+01
-1.82252676E+03 3.08980201E-17 -2.68324168E+01
-1.82289615E+03 1.74930080E-17 -2.72556607E+01
-1.82326570E+03 2.18420536E-17 -2.43779732E+01
-1.82363540E+03 3.00025671E-18 -2.55299034E+01
-1.82400525E+03 1.09598719E-17 -2.69477166E+01
-1.82437524E+03 4.87441080E-17 -2.52124018E+01
-1.82474539E+03 2.23577491E-17 -2.75558273E+01
-1.82511569E+03 2.99140806E-18 -2.78764601E+01
-1.82548614E+03 3.51391774E-17 -2.92486762E+01
-1.82585673E+03 2.49523496E-17 -3.03174292E+01
-1.82622748E+03 6.18131327E-18 -3.14613818E+01
-1.82659838E+03 1.56695240E-17 -3.24410733E+01
-1.82696943E+03 2.93350330E-17 -3.24972582E+01
-1.82734063E+03 2.49889270E-17 -3.39796878E+01
-1.82771198E+03 2.42772227E-17 -3.44653624E+01
-1.82808349E+03 1.56844607E-17 -3.16316790E+01
-1.82845514E+03 2.62980995E-17 -3.24792627E+01
-1.82882694E+03 1.64068916E-17 -3.21044187E+01
-1.82919890E+03 9.73705460E-18 -3.23630239E+01
-1.82957101E+03 1.41695238E-17 -3.09313486E+01
-1.82994327E+03 2.39794142E-17 -2.78131309E+01
-1.83031568E+03 2.60784495E-17 -2.75575496E+01
-1.83068824E+03 3.24914158E-17 -2.80364799E+01
-1.83106095E+03 3.20012643E-17 -2.52313457E+01
-1.83143382E+03 2.71437066E-17 -2.44880428E+01
-1.83180684E+03 2.18932426E-17 -2.50649527E+01
-1.83218000E+03 3.86233333E-17 -2.22751915E+01
-1.83255333E+03 2.33677656E-17 -2.28563414E+01
-1.83292680E+03 4.57418707E-17 -2.57385027E+01
-1.83330043E+03 5.49159030E-17 -2.86374645E+01
-1.83367420E+03 1.88408955E-17 -2.69550536E+01
-1.83404813E+03 1.49887017E-17 -2.52935304E+01
-1.83442222E+03 2.01421997E-17 -2.82281924E+01
-1.83479645E+03 5.26455922E-17 -2.94108529E+01
-1.83517084E+03 2.00357439E-17 -3.14933906E+01
-1.83554538E+03 1.81435026E-18 -3.12844379E+01
-1.83592008E+03 7.42352128E-18 -3.06513698E+01
-1.83629492E+03 3.59269875E-17 -2.90651519E+01
-1.83666992E+03 6.24719900E-18 -2.62372966E+01
-1.83704508E+03 2.52081740E-17 -2.66368621E+01
-1.83742038E+03 1.15209653E-17 -2.36330457E+01
-1.83779584E+03 1.78328046E-17 -2.28038699E+01
-1.83817146E+03 1.73134399E-17 -2.05907369E+01
-1.83854723E+03 3.07004454E-17 -2.21064887E+01
-1.83892315E+03 1.67279587E-17 -2.23608848E+01
-1.83929922E+03 1.49136335E-17 -2.40870845E+01
-1.83967545E+03 4.09006054E-17 -2.11149236E+01
-1.84005183E+03 1.26250328E-17 -1.94057159E+01
-1.84042837E+03 1.57294472E-18 -1.65936690E+01
-1.84080506E+03 2.50730179E-17 -1.84390503E+01
-1.84118190E+03 1.98058620E-17 -1.95270750E+01
-1.84155890E+03 1.61090975E-17 -1.65470717E+01
-1.84193606E+03 2.10400232E-17 -1.70216175E+01
-1.84231336E+03 2.15758406E-17 -1.65376231E+01
-1.84269083E+03 8.55323743E-18 -1.74433668E+01
-1.84306844E+03 3.13846883E-17 -1.95068785E+01
-1.84344622E+03 4.71630786E-17 -1.72793655E+01
-1.84382414E+03 3.81288820E-18 -1.41802230E+01
-1.84420223E+03 1.69709780E-17 -1.62662263E+01
-1.84458046E+03 3.48693014E-17 -1.55239466E+01
-1.84495886E+03 3.79511054E-17 -1.84722169E+01
-1.84533740E+03 1.03329005E-17 -1.86847865E+01
-1.84571611E+03 6.33499044E-18 -1.74133136E+01
-1.84609496E+03 2.70201032E-17 -1.87267796E+01
-1.84647398E+03 2.84853806E-17 -2.18324075E+01
-1.84685315E+03 1.22506103E-17 -1.90314361E+01
-1.84723247E+03 1.53156942E-17 -1.71622053E+01
-1.84761195E+03 1.99417048E-17 -1.50472518E+01
-1.84799159E+03 1.01860745E-17 -1.20803395E+01
-1.84837139E+03 1.98227869E-17 -1.02118493E+01
-1.84875133E+03 2.81391797E-17 -1.21856094E+01
-1.84913144E+03 1.71186426E-17 -9.80277985E+00
-1.84951170E+03 2.06370222E-18 -8.73541585E+00
-1.84989212E+03 4.11001269E-19 -8.93305103E+00
-1.85027270E+03 8.85357820E-18 -1.07620406E+01
-1.85065343E+03 2.64178020E-17 -1.23409318E+01
-1.85103432E+03 2.58462132E-17 -1.31216077E+01
-1.85141536E+03 2.06616879E-17 -1.13294079E+01
-1.85179656E+03 2.09961268E-17 -1.00178596E+01
-1.85217792E+03 1.91719443E-17 -8.30043696E+00
-1.85255944E+03 1.41040457E-17 -5.91235230E+00
-1.85294111E+03 2.03843120E-17 -6.40073482E+00
-1.85332294E+03 3.04639146E-17 -7.07909061E+00
-1.85370493E+03 2.80196127E-17 -6.19184715E+00
-1.85408708E+03 2.78366196E-17 -6.04470905E+00
-1.85446938E+03 1.85486438E-17 -5.39180966E+00
-1.85485184E+03 2.90233801E-17 -7.75546291E+00
-1.85523446E+03 8.57742086E-18 -5.83988684E+00
-1.85561723E+03 4.06811524E-18 -4.06218394E+00
-1.85600017E+03 1.20991719E-17 -1.86988653E+00
-1.85638326E+03 2.91203517E-17 +7.88346424E-01
-1.85676651E+03 5.32697941E-17 +3.05829119E+00
-1.85714992E+03 7.47146459E-18 +1.69315079E-01
-1.85753349E+03 5.16855237E-17 +3.04185988E+00
-1.85791721E+03 6.59102790E-18 +4.42801384E+00
-1.85830110E+03 5.43366876E-18 +6.44466943E+00
-1.85868514E+03 1.98237260E-17 +7.27285328E+00
-1.85906934E+03 1.99360446E-17 +5.50426095E+00
-1.85945370E+03 1.56229640E-17 +8.51900376E+00
-1.85983822E+03 2.26762775E-17 +6.39481731E+00
-1.86022290E+03 1.61458018E-17 +3.43141572E+00
-1.86060774E+03 2.01819802E-17 +3.05478408E+00
-1.86099274E+03 3.37593723E-17 +3.68373097E+00
-1.86137789E+03 3.13085338E-17 +1.34875469E+00
-1.86176321E+03 1.08847856E-17 +1.36556670E+00
-1.86214869E+03 2.10734656E-17 +3.71528800E+00
-1.86253432E+03 1.55931008E-17 +4.83849791E+00
-1.86292012E+03 1.38526779E-17 +1.89766458E+00
-1.86330607E+03 2.15584593E-17 +1.09927744E+00
-1.86369219E+03 6.15373769E-17 +1.26437882E+00
-1.86407846E+03 2.13971024E-17 +3.06195781E+00
-1.86446490E+03 2.75189525E-17 +6.14533117E+00
-1.86485149E+03 1.79024274E-17 +9.28363142E+00
-1.86523825E+03 3.70807996E-17 +1.15387178E+01
-1.86562516E+03 2.33266753E-17 +1.35492911E+01
-1.86601224E+03 1.80991739E-17 +1.13200161E+01
-1.86639948E+03 5.56661190E-18 +1.13949105E+01
-1.86678687E+03 1.17487780E-17 +9.21157806E+00
-1.86717443E+03 3.42334494E-17 +9.57090611E+00
-1.86756215E+03 3.04165806E-17 +7.62025321E+00
-1.86795003E+03 1.74838046E-17 +9.27848466E+00
-1.86833808E+03 3.40388508E-17 +1.20908041E+01
-1.86872628E+03 1.35398557E-17 +9.91532080E+00
-1.86911464E+03 4.98145790E-17 +1.07391826E+01
-1.86950317E+03 2.61368528E-17 +1.10422312E+01
-1.86989186E+03 2.60970832E-17 +1.28459960E+01
-1.87028071E+03 3.11201650E-17 +1.10207299E+01
-1.87066972E+03 1.93985061E-17 +8.32128452E+00
-1.87105889E+03 2.07271290E-17 +8.66096028E+00
-1.87144823E+03 3.77602753E-17 +5.81896029E+00
-1.87183772E+03 2.38826015E-17 +5.66211138E+00
-1.87222738E+03 1.97133280E-17 +4.04254642E+00
-1.87261720E+03 2.86458467E-17 +4.03035896E+00
-1.87300719E+03 1.01756124E-17 +6.13306464E+00
-1.87339733E+03 4.32334124E-17 +8.88186547E+00
-1.87378764E+03 1.77111328E-17 +9.17683563E+00
-1.87417811E+03 9.78008883E-18 +9.25356160E+00
-1.87456875E+03 1.29851218E-17 +9.70901889E+00
