  wavelength    amplitude        phase
9.78490040E+02 1.11630081E-02 +4.36920780E+03
9.78524620E+02 1.05043648E-02 +4.36785000E+03
9.78559210E+02 9.96269170E-03 +4.36648990E+03
9.78593790E+02 9.31963181E-03 +4.36516100E+03
9.78628380E+02 8.25707388E-03 +4.36387180E+03
9.78662970E+02 6.65179577E-03 +4.36261420E+03
9.78697570E+02 4.62900119E-03 +4.36138730E+03
9.78732160E+02 2.46224170E-03 +4.36025730E+03
9.78766760E+02 8.76313374E-04 +4.36007570E+03
9.78801370E+02 2.31555792E-03 +4.35997540E+03
9.78835970E+02 4.41716889E-03 +4.35881760E+03
9.78870580E+02 6.55028915E-03 +4.35755090E+03
9.78905180E+02 8.53639549E-03 +4.35626540E+03
9.78939790E+02 1.01688515E-02 +4.35497040E+03
9.78974410E+02 1.13290423E-02 +4.35365880E+03
9.79009020E+02 1.20738925E-02 +4.35232470E+03
9.79043640E+02 1.25774357E-02 +4.35097290E+03
9.79078260E+02 1.29343832E-02 +4.34962060E+03
9.79112890E+02 1.30103363E-02 +4.34828540E+03
9.79147510E+02 1.25193930E-02 +4.34697180E+03
9.79182140E+02 1.12486457E-02 +4.34566940E+03
9.79216770E+02 9.22455094E-03 +4.34435730E+03
9.79251410E+02 6.72414939E-03 +4.34300360E+03
9.79286040E+02 4.14241632E-03 +4.34155130E+03
9.79320680E+02 1.85810425E-03 +4.33977040E+03
9.79355320E+02 1.62726663E-03 +4.33675970E+03
9.79389960E+02 4.09571447E-03 +4.33486560E+03
9.79424610E+02 7.22229936E-03 +4.33341540E+03
9.79459260E+02 1.05157929E-02 +4.33208470E+03
9.79493910E+02 1.34099761E-02 +4.33080720E+03
9.79528560E+02 1.53593223E-02 +4.32954870E+03
9.79563210E+02 1.60690678E-02 +4.32828360E+03
9.79597870E+02 1.56452833E-02 +4.32698930E+03
9.79632530E+02 1.45817081E-02 +4.32565090E+03
9.79667190E+02 1.34846776E-02 +4.32427670E+03
9.79701860E+02 1.25742638E-02 +4.32290880E+03
9.79736530E+02 1.14527054E-02 +4.32159630E+03
9.79771200E+02 9.51609269E-03 +4.32036740E+03
9.79805870E+02 6.52628432E-03 +4.31926480E+03
9.79840540E+02 3.16080588E-03 +4.31858970E+03
9.79875220E+02 3.65252447E-03 +4.31882890E+03
9.79909900E+02 7.24190272E-03 +4.31802680E+03
9.79944580E+02 1.03268650E-02 +4.31689470E+03
9.79979270E+02 1.24312172E-02 +4.31564610E+03
9.80013960E+02 1.39107807E-02 +4.31431660E+03
9.80048650E+02 1.54504770E-02 +4.31294320E+03
9.80083340E+02 1.73594300E-02 +4.31158150E+03
9.80118030E+02 1.91841395E-02 +4.31026680E+03
9.80152730E+02 2.00980253E-02 +4.30899780E+03
9.80187430E+02 1.94832926E-02 +4.30775380E+03
9.80222130E+02 1.72429835E-02 +4.30650870E+03
9.80256830E+02 1.38469542E-02 +4.30523110E+03
9.80291540E+02 1.01741206E-02 +4.30388350E+03
9.80326250E+02 7.10668235E-03 +4.30244670E+03
9.80360960E+02 4.79888247E-03 +4.30100080E+03
9.80395680E+02 2.42932884E-03 +4.29980920E+03
9.80430390E+02 1.85967062E-03 +4.30047070E+03
9.80465110E+02 6.39642619E-03 +4.29969390E+03
9.80499830E+02 1.18199036E-02 +4.29855290E+03
9.80534560E+02 1.70758487E-02 +4.29736850E+03
9.80569280E+02 2.14023270E-02 +4.29615990E+03
9.80604010E+02 2.44269961E-02 +4.29492420E+03
9.80638740E+02 2.62470124E-02 +4.29365870E+03
9.80673480E+02 2.72736527E-02 +4.29236880E+03
9.80708210E+02 2.78679676E-02 +4.29107060E+03
9.80742950E+02 2.80129159E-02 +4.28978490E+03
9.80777690E+02 2.73239849E-02 +4.28852670E+03
9.80812440E+02 2.53719091E-02 +4.28730200E+03
9.80847180E+02 2.20134336E-02 +4.28611480E+03
9.80881930E+02 1.75406462E-02 +4.28497900E+03
9.80916680E+02 1.27117705E-02 +4.28394500E+03
9.80951440E+02 8.99923686E-03 +4.28314370E+03
9.80986190E+02 8.83576403E-03 +4.28256730E+03
9.81020950E+02 1.23100950E-02 +4.28175390E+03
9.81055710E+02 1.72582766E-02 +4.28068870E+03
9.81090480E+02 2.25878443E-02 +4.27952160E+03
9.81125240E+02 2.76852360E-02 +4.27831910E+03
