  wavelength    amplitude        phase
1.06238580E+03 1.66164738E-02 +1.16481780E+02
1.06228370E+03 1.69586176E-02 +1.19394040E+02
1.06218160E+03 1.60710893E-02 +1.22309420E+02
1.06207950E+03 1.44028903E-02 +1.25243960E+02
1.06197740E+03 1.37258286E-02 +1.28221200E+02
1.06187540E+03 1.45284046E-02 +1.31230580E+02
1.06177340E+03 1.54761649E-02 +1.34216370E+02
1.06167140E+03 1.55280234E-02 +1.37150720E+02
1.06156940E+03 1.50648239E-02 +1.40080390E+02
1.06146740E+03 1.42984128E-02 +1.43055880E+02
1.06136550E+03 1.37391550E-02 +1.46022340E+02
1.06126360E+03 1.38842555E-02 +1.48944590E+02
1.06116170E+03 1.37964021E-02 +1.51852820E+02
1.06105980E+03 1.29539971E-02 +1.54777490E+02
1.06095790E+03 1.21151921E-02 +1.57760620E+02
1.06085610E+03 1.21173219E-02 +1.60758750E+02
1.06075420E+03 1.30410697E-02 +1.63695010E+02
1.06065240E+03 1.38350009E-02 +1.66602880E+02
1.06055070E+03 1.36342715E-02 +1.69504560E+02
1.06044890E+03 1.30709162E-02 +1.72408750E+02
1.06034710E+03 1.26338901E-02 +1.75335350E+02
1.06024540E+03 1.25608204E-02 +1.78262180E+02
1.06014370E+03 1.32654762E-02 +1.81192990E+02
1.06004200E+03 1.40842462E-02 +1.84148780E+02
1.05994040E+03 1.38682825E-02 +1.87094850E+02
1.05983870E+03 1.29627524E-02 +1.90017750E+02
1.05973710E+03 1.24615396E-02 +1.92975370E+02
1.05963550E+03 1.28146607E-02 +1.95967510E+02
1.05953390E+03 1.38576437E-02 +1.98913580E+02
1.05943230E+03 1.49451450E-02 +2.01814380E+02
1.05933080E+03 1.48349796E-02 +2.04733650E+02
1.05922920E+03 1.32098997E-02 +2.07677220E+02
1.05912770E+03 1.19532247E-02 +2.10625410E+02
1.05902620E+03 1.24306331E-02 +2.13579590E+02
1.05892480E+03 1.36613425E-02 +2.16505260E+02
1.05882330E+03 1.42614182E-02 +2.19405200E+02
1.05872190E+03 1.36366194E-02 +2.22331250E+02
1.05862050E+03 1.28120818E-02 +2.25272280E+02
1.05851910E+03 1.35019873E-02 +2.28231710E+02
1.05841770E+03 1.49368655E-02 +2.31247410E+02
1.05831630E+03 1.54255720E-02 +2.34259860E+02
1.05821500E+03 1.53658631E-02 +2.37189060E+02
1.05811370E+03 1.56295496E-02 +2.40051710E+02
1.05801240E+03 1.54571385E-02 +2.42914300E+02
1.05791110E+03 1.43422017E-02 +2.45813370E+02
1.05780980E+03 1.33983977E-02 +2.48780690E+02
1.05770860E+03 1.39143983E-02 +2.51791650E+02
1.05760740E+03 1.54112644E-02 +2.54753930E+02
1.05750620E+03 1.64935539E-02 +2.57643850E+02
1.05740500E+03 1.67040812E-02 +2.60523590E+02
1.05730380E+03 1.64223001E-02 +2.63457920E+02
1.05720270E+03 1.61666490E-02 +2.66436520E+02
1.05710160E+03 1.62059989E-02 +2.69384660E+02
1.05700050E+03 1.66147239E-02 +2.72298610E+02
1.05689940E+03 1.69158000E-02 +2.75236480E+02
1.05679830E+03 1.69039093E-02 +2.78188640E+02
1.05669730E+03 1.70448426E-02 +2.81113020E+02
1.05659620E+03 1.73970032E-02 +2.84008340E+02
1.05649520E+03 1.76542978E-02 +2.86916710E+02
1.05639420E+03 1.73147827E-02 +2.89875150E+02
1.05629330E+03 1.64075135E-02 +2.92825800E+02
1.05619230E+03 1.62446791E-02 +2.95703050E+02
1.05609140E+03 1.68453314E-02 +2.98570150E+02
1.05599050E+03 1.69719902E-02 +3.01442450E+02
1.05588960E+03 1.72881798E-02 +3.04315240E+02
1.05578870E+03 1.79840034E-02 +3.07225060E+02
1.05568790E+03 1.82854352E-02 +3.10130980E+02
1.05558700E+03 1.82718354E-02 +3.13011320E+02
1.05548620E+03 1.82037859E-02 +3.15894590E+02
1.05538540E+03 1.86731047E-02 +3.18785530E+02
1.05528460E+03 1.99785970E-02 +3.21691870E+02
1.05518390E+03 2.12029899E-02 +3.24606580E+02
1.05508320E+03 2.17615549E-02 +3.27503670E+02
1.05498240E+03 2.22463912E-02 +3.30380120E+02
1.05488170E+03 2.32944408E-02 +3.33259510E+02
1.05478110E+03 2.45035328E-02 +3.36152890E+02
1.05468040E+03 2.51666357E-02 +3.39044400E+02
1.05457980E+03 2.53483769E-02 +3.41936750E+02
1.05447910E+03 2.54148335E-02 +3.44841260E+02
1.05437850E+03 2.62067726E-02 +3.47737520E+02
1.05427790E+03 2.82116728E-02 +3.50629630E+02
1.05417740E+03 2.98509321E-02 +3.53531760E+02
1.05407680E+03 2.99586455E-02 +3.56417630E+02
1.05397630E+03 3.00193011E-02 +3.59283140E+02
1.05387580E+03 3.12357034E-02 +3.62171550E+02
1.05377530E+03 3.29101884E-02 +3.65079080E+02
1.05367480E+03 3.47355682E-02 +3.67970050E+02
1.05357440E+03 3.68703241E-02 +3.70849330E+02
1.05347400E+03 3.90989987E-02 +3.73729000E+02
1.05337360E+03 4.12608992E-02 +3.76608860E+02
1.05327320E+03 4.31375811E-02 +3.79490880E+02
1.05317280E+03 4.45913646E-02 +3.82382920E+02
1.05307240E+03 4.56824113E-02 +3.85283080E+02
1.05297210E+03 4.72941783E-02 +3.88169770E+02
1.05287180E+03 5.05027752E-02 +3.91046140E+02
1.05277150E+03 5.41231365E-02 +3.93933970E+02
1.05267120E+03 5.66171944E-02 +3.96817640E+02
1.05257100E+03 5.94136188E-02 +3.99685330E+02
1.05247070E+03 6.33510324E-02 +4.02565690E+02
1.05237050E+03 6.65370468E-02 +4.05452360E+02
1.05227030E+03 6.99363253E-02 +4.08314460E+02
1.05217010E+03 7.56263459E-02 +4.11190740E+02
1.05206990E+03 8.04309406E-02 +4.14104040E+02
1.05196980E+03 8.32924444E-02 +4.16996680E+02
1.05186970E+03 8.91100365E-02 +4.19859260E+02
1.05176960E+03 9.76839982E-02 +4.22754560E+02
1.05166950E+03 1.03314418E-01 +4.25675440E+02
1.05156940E+03 1.07423205E-01 +4.28570930E+02
1.05146940E+03 1.15843502E-01 +4.31456950E+02
1.05136930E+03 1.25904392E-01 +4.34372690E+02
1.05126930E+03 1.32001064E-01 +4.37288940E+02
1.05116930E+03 1.37703704E-01 +4.40178390E+02
1.05106940E+03 1.47456936E-01 +4.43078550E+02
1.05096940E+03 1.56306139E-01 +4.46006430E+02
1.05086950E+03 1.61035465E-01 +4.48918130E+02
1.05076960E+03 1.68199379E-01 +4.51800810E+02
1.05066970E+03 1.80053584E-01 +4.54704370E+02
1.05056980E+03 1.88424996E-01 +4.57633350E+02
1.05046990E+03 1.92468629E-01 +4.60538360E+02
1.05037010E+03 2.01612204E-01 +4.63420710E+02
1.05027030E+03 2.15312022E-01 +4.66330100E+02
1.05017050E+03 2.23672383E-01 +4.69253770E+02
1.05007070E+03 2.29190691E-01 +4.72146260E+02
1.04997090E+03 2.41801510E-01 +4.75027460E+02
1.04987120E+03 2.57107882E-01 +4.77939410E+02
1.04977140E+03 2.66356552E-01 +4.80859360E+02
1.04967170E+03 2.74948986E-01 +4.83753810E+02
1.04957210E+03 2.91359254E-01 +4.86644210E+02
1.04947240E+03 3.09343206E-01 +4.89560790E+02
1.04937270E+03 3.19950293E-01 +4.92482960E+02
1.04927310E+03 3.29875749E-01 +4.95383200E+02
1.04917350E+03 3.49231198E-01 +4.98282060E+02
1.04907390E+03 3.70778748E-01 +5.01204930E+02
1.04897430E+03 3.84272859E-01 +5.04129910E+02
1.04887480E+03 3.96728547E-01 +5.07035190E+02
1.04877520E+03 4.17835147E-01 +5.09941400E+02
1.04867570E+03 4.41436768E-01 +5.12868320E+02
1.04857620E+03 4.58714759E-01 +5.15799570E+02
1.04847670E+03 4.73988312E-01 +5.18716430E+02
1.04837730E+03 4.96389766E-01 +5.21629190E+02
1.04827780E+03 5.23464583E-01 +5.24557930E+02
1.04817840E+03 5.45266146E-01 +5.27498040E+02
1.04807900E+03 5.62336074E-01 +5.30429840E+02
1.04797960E+03 5.86214065E-01 +5.33352760E+02
1.04788030E+03 6.18801665E-01 +5.36287400E+02
1.04778090E+03 6.46135837E-01 +5.39237430E+02
1.04768160E+03 6.63343621E-01 +5.42181830E+02
1.04758230E+03 6.86289480E-01 +5.45115290E+02
1.04748300E+03 7.21993192E-01 +5.48060920E+02
1.04738370E+03 7.53645407E-01 +5.51024020E+02
1.04728440E+03 7.71837237E-01 +5.53980940E+02
1.04718520E+03 7.91804060E-01 +5.56923110E+02
1.04708600E+03 8.24177936E-01 +5.59874040E+02
1.04698680E+03 8.54486998E-01 +5.62845750E+02
