  wavelength    amplitude        phase
-3.11631518E+02 9.56573526E-23 +1.05736454E+02
-3.11658515E+02 1.36103547E-22 +1.05591946E+02
-3.11685517E+02 7.07721282E-23 +1.05681406E+02
-3.11712523E+02 9.32159220E-23 +1.08096488E+02
-3.11739535E+02 1.01463990E-22 +1.05134263E+02
-3.11766550E+02 9.37092726E-23 +1.06672619E+02
-3.11793571E+02 1.69141002E-22 +1.09577300E+02
-3.11820596E+02 7.89348574E-23 +1.09261589E+02
-3.11847626E+02 3.83192989E-23 +1.09157049E+02
-3.11874661E+02 1.15413333E-22 +1.10526792E+02
-3.11901700E+02 4.89040083E-23 +1.13610190E+02
-3.11928744E+02 4.16433867E-23 +1.13793315E+02
-3.11955793E+02 5.34352573E-23 +1.16499491E+02
-3.11982846E+02 3.16869748E-23 +1.14797905E+02
-3.12009904E+02 4.09782268E-23 +1.14484635E+02
-3.12036967E+02 1.67949217E-22 +1.14245077E+02
-3.12064035E+02 7.76028373E-23 +1.14063410E+02
-3.12091107E+02 1.38441238E-23 +1.12493190E+02
-3.12118184E+02 6.32283750E-23 +1.13415227E+02
-3.12145265E+02 3.95976536E-23 +1.12436728E+02
-3.12172352E+02 5.52822419E-23 +1.14577801E+02
-3.12199443E+02 9.84477543E-23 +1.14858409E+02
-3.12226538E+02 8.14239531E-23 +1.17791924E+02
-3.12253639E+02 1.05632783E-22 +1.17920039E+02
-3.12280744E+02 2.38662783E-22 +1.16492503E+02
-3.12307854E+02 5.63213606E-23 +1.15938324E+02
-3.12334968E+02 7.39076258E-23 +1.14664285E+02
-3.12362087E+02 1.58394688E-23 +1.15586517E+02
-3.12389211E+02 1.19511575E-22 +1.13766815E+02
-3.12416340E+02 1.24643792E-22 +1.13533346E+02
-3.12443473E+02 6.37509462E-23 +1.11966928E+02
-3.12470611E+02 1.51735188E-22 +1.13855349E+02
-3.12497754E+02 1.42490369E-22 +1.15992089E+02
-3.12524901E+02 4.68627277E-23 +1.17153000E+02
-3.12552054E+02 1.35829869E-22 +1.19528866E+02
-3.12579211E+02 1.19545464E-22 +1.20121239E+02
-3.12606372E+02 9.97174956E-23 +1.22331325E+02
-3.12633539E+02 7.06029593E-23 +1.22169546E+02
-3.12660710E+02 8.67098032E-23 +1.19083251E+02
-3.12687885E+02 8.12685356E-23 +1.16277447E+02
-3.12715066E+02 3.29559653E-23 +1.13463767E+02
-3.12742251E+02 8.04478932E-23 +1.13870327E+02
-3.12769441E+02 1.84151891E-22 +1.12256716E+02
-3.12796636E+02 1.04230721E-22 +1.13581047E+02
-3.12823835E+02 8.46866950E-23 +1.14380313E+02
-3.12851039E+02 6.53861076E-23 +1.14234265E+02
-3.12878248E+02 5.62584294E-23 +1.16240861E+02
-3.12905462E+02 6.06956493E-23 +1.16513584E+02
-3.12932680E+02 9.43185003E-23 +1.16917838E+02
-3.12959904E+02 7.46753796E-23 +1.19822453E+02
-3.12987131E+02 5.86500770E-23 +1.21417957E+02
-3.13014364E+02 9.42869133E-23 +1.22117403E+02
-3.13041601E+02 1.52496764E-23 +1.25144942E+02
-3.13068843E+02 1.70658317E-22 +1.25891089E+02
-3.13096090E+02 2.16483274E-22 +1.27316064E+02
-3.13123342E+02 5.40498694E-23 +1.25578430E+02
-3.13150598E+02 1.49808996E-22 +1.22691514E+02
-3.13177859E+02 1.92926487E-22 +1.25544806E+02
-3.13205125E+02 1.32413379E-23 +1.26481897E+02
-3.13232395E+02 1.13531431E-22 +1.26318391E+02
-3.13259671E+02 1.42369070E-22 +1.29195783E+02
-3.13286951E+02 8.00692872E-23 +1.26984778E+02
-3.13314235E+02 1.33310297E-22 +1.27839966E+02
-3.13341525E+02 5.95687512E-23 +1.30203881E+02
-3.13368819E+02 6.10791982E-23 +1.29343651E+02
-3.13396118E+02 1.55087060E-22 +1.32226721E+02
-3.13423422E+02 1.97394636E-23 +1.31197109E+02
-3.13450731E+02 7.92968186E-23 +1.34267782E+02
-3.13478044E+02 1.72432464E-22 +1.33514948E+02
-3.13505362E+02 1.44554357E-22 +1.30407094E+02
-3.13532685E+02 7.48267714E-23 +1.32281384E+02
-3.13560012E+02 9.27781850E-23 +1.30804617E+02
-3.13587345E+02 7.43932124E-23 +1.33660496E+02
-3.13614682E+02 1.31276579E-22 +1.34333469E+02
-3.13642024E+02 1.23520263E-22 +1.36591433E+02
-3.13669371E+02 1.29743668E-22 +1.35076705E+02
-3.13696722E+02 1.61077110E-22 +1.35468102E+02
-3.13724078E+02 2.62267996E-23 +1.36460241E+02
-3.13751439E+02 4.54492182E-23 +1.38301834E+02
-3.13778805E+02 1.03045347E-22 +1.39153616E+02
-3.13806175E+02 8.80300826E-23 +1.39351189E+02
-3.13833551E+02 6.52797348E-23 +1.41374491E+02
-3.13860931E+02 6.54784442E-23 +1.44458972E+02
-3.13888316E+02 6.24758629E-23 +1.43794508E+02
-3.13915705E+02 4.83453765E-23 +1.43463261E+02
-3.13943100E+02 8.07480149E-23 +1.44940570E+02
-3.13970499E+02 4.91905956E-23 +1.45866190E+02
-3.13997903E+02 1.23676490E-22 +1.47528505E+02
-3.14025312E+02 8.15926357E-23 +1.46239799E+02
-3.14052725E+02 1.02131325E-22 +1.43870736E+02
-3.14080144E+02 3.20542326E-23 +1.42429671E+02
-3.14107567E+02 1.46886899E-22 +1.44915728E+02
-3.14134995E+02 2.37507475E-22 +1.47102516E+02
-3.14162427E+02 9.02579419E-23 +1.47868320E+02
-3.14189865E+02 1.13555494E-22 +1.44977981E+02
-3.14217307E+02 8.91767321E-23 +1.48119064E+02
-3.14244754E+02 1.05831089E-22 +1.48158758E+02
-3.14272206E+02 1.88976074E-22 +1.50389890E+02
-3.14299663E+02 1.14573835E-22 +1.48858864E+02
-3.14327124E+02 1.08008834E-22 +1.47602738E+02
-3.14354590E+02 9.98935676E-23 +1.45832324E+02
-3.14382062E+02 2.06651697E-22 +1.44212498E+02
-3.14409537E+02 1.07949126E-22 +1.42478667E+02
-3.14437018E+02 1.25819508E-22 +1.43470187E+02
-3.14464504E+02 2.45216675E-22 +1.44631110E+02
-3.14491994E+02 1.40103134E-22 +1.42707387E+02
-3.14519489E+02 8.64323601E-23 +1.45529176E+02
-3.14546989E+02 1.35746268E-22 +1.43679859E+02
-3.14574494E+02 9.62282025E-23 +1.46176000E+02
-3.14602003E+02 4.48824560E-23 +1.44168385E+02
-3.14629517E+02 2.29992997E-23 +1.47185649E+02
-3.14657037E+02 1.26428052E-22 +1.45494303E+02
-3.14684561E+02 6.90286233E-23 +1.46250552E+02
-3.14712089E+02 1.07949965E-22 +1.46324068E+02
-3.14739623E+02 2.16687657E-23 +1.45315503E+02
-3.14767161E+02 9.76526200E-23 +1.43509006E+02
-3.14794705E+02 9.54020122E-23 +1.44248440E+02
-3.14822253E+02 9.59179784E-23 +1.43742592E+02
-3.14849805E+02 3.29491436E-23 +1.40802191E+02
-3.14877363E+02 5.38797898E-23 +1.43031759E+02
-3.14904926E+02 9.05933171E-23 +1.41695523E+02
-3.14932493E+02 7.91656120E-23 +1.43871898E+02
-3.14960065E+02 5.33859781E-23 +1.44996404E+02
-3.14987642E+02 1.52446507E-22 +1.43532125E+02
-3.15015224E+02 4.66879271E-23 +1.44333700E+02
-3.15042811E+02 6.50428714E-23 +1.42693142E+02
-3.15070402E+02 7.49742426E-23 +1.39843628E+02
-3.15097999E+02 6.15572210E-23 +1.38654945E+02
-3.15125600E+02 4.77673352E-23 +1.35513515E+02
-3.15153206E+02 1.82828476E-22 +1.37132083E+02
-3.15180817E+02 8.56682761E-23 +1.35591193E+02
-3.15208432E+02 7.78401210E-23 +1.38231924E+02
-3.15236053E+02 7.81424066E-23 +1.35709224E+02
-3.15263678E+02 1.13892021E-22 +1.38825109E+02
-3.15291308E+02 5.73010270E-23 +1.39879511E+02
-3.15318943E+02 1.36713014E-22 +1.41279901E+02
-3.15346583E+02 1.31237658E-22 +1.40119169E+02
