  wavelength    amplitude        phase
1.04739789E+03 3.55592889E-08 +0.00000000E+00
1.04757351E+03 4.76716406E-08 +0.00000000E+00
1.04774919E+03 3.93160754E-08 +0.00000000E+00
1.04792493E+03 3.09219346E-08 +0.00000000E+00
1.04810073E+03 3.16117924E-08 +0.00000000E+00
1.04827658E+03 3.73816005E-08 +0.00000000E+00
1.04845250E+03 3.82607284E-08 +0.00000000E+00
1.04862847E+03 2.40713952E-08 +0.00000000E+00
1.04880451E+03 3.32265743E-08 +0.00000000E+00
1.04898060E+03 4.06668805E-08 +0.00000000E+00
1.04915675E+03 1.48991675E-08 +0.00000000E+00
1.04933296E+03 3.20982680E-08 +0.00000000E+00
1.04950923E+03 3.48146085E-08 +0.00000000E+00
1.04968556E+03 1.56726525E-08 +0.00000000E+00
1.04986195E+03 1.34861199E-08 +0.00000000E+00
1.05003840E+03 1.59506592E-08 +0.00000000E+00
1.05021491E+03 1.63281335E-08 +0.00000000E+00
1.05039148E+03 9.16043308E-09 +0.00000000E+00
1.05056810E+03 1.85665818E-08 +0.00000000E+00
1.05074479E+03 2.77706042E-08 +0.00000000E+00
1.05092153E+03 1.69614458E-08 +0.00000000E+00
1.05109834E+03 2.45131937E-08 +0.00000000E+00
1.05127520E+03 3.73474859E-08 +0.00000000E+00
1.05145212E+03 2.63601906E-08 +0.00000000E+00
1.05162911E+03 2.77234302E-08 +0.00000000E+00
1.05180615E+03 3.79681296E-08 +0.00000000E+00
1.05198325E+03 2.19690437E-08 +0.00000000E+00
1.05216042E+03 2.55517327E-08 +0.00000000E+00
1.05233764E+03 2.66949380E-08 +0.00000000E+00
1.05251492E+03 1.33425917E-08 +0.00000000E+00
1.05269226E+03 1.95117095E-08 +0.00000000E+00
1.05286966E+03 1.60010424E-08 +0.00000000E+00
1.05304712E+03 1.39008091E-08 +0.00000000E+00
1.05322464E+03 1.97539286E-08 +0.00000000E+00
1.05340222E+03 1.72536431E-08 +0.00000000E+00
1.05357986E+03 2.01631042E-08 +0.00000000E+00
1.05375756E+03 2.23155950E-08 +0.00000000E+00
1.05393532E+03 1.98404532E-08 +0.00000000E+00
1.05411314E+03 2.17116895E-08 +0.00000000E+00
1.05429102E+03 1.52747190E-08 +0.00000000E+00
