  wavelength    amplitude        phase
9.73501420E+02 8.23964732E-03 +3.86768640E+02
9.73535650E+02 8.79688405E-03 +3.87058340E+02
9.73569880E+02 7.77820268E-03 +3.87302860E+02
9.73604120E+02 5.30857966E-03 +3.87602920E+02
9.73638360E+02 2.42632999E-03 +3.88373730E+02
9.73672600E+02 3.28321291E-03 +3.89962830E+02
9.73706840E+02 6.10717611E-03 +3.90460140E+02
9.73741080E+02 7.99910007E-03 +3.90734790E+02
9.73775330E+02 8.56361150E-03 +3.90994900E+02
9.73809580E+02 8.04602243E-03 +3.91301350E+02
9.73843830E+02 7.04267343E-03 +3.91683760E+02
9.73878090E+02 6.06236538E-03 +3.92124030E+02
9.73912340E+02 5.02704158E-03 +3.92565260E+02
9.73946600E+02 3.44747763E-03 +3.93037780E+02
9.73980860E+02 1.66654670E-03 +3.94165530E+02
9.74015130E+02 3.68789181E-03 +3.95634740E+02
9.74049390E+02 7.35845133E-03 +3.96014570E+02
9.74083660E+02 1.06033872E-02 +3.96208990E+02
9.74117930E+02 1.25250892E-02 +3.96351730E+02
9.74152210E+02 1.25993393E-02 +3.96478050E+02
9.74186480E+02 1.07620477E-02 +3.96607140E+02
9.74220760E+02 7.42007001E-03 +3.96760600E+02
9.74255040E+02 3.32922138E-03 +3.97005650E+02
9.74289320E+02 9.61137165E-04 +3.99555680E+02
9.74323610E+02 4.27935614E-03 +4.00285750E+02
9.74357900E+02 7.08876703E-03 +4.00639960E+02
9.74392190E+02 9.72920829E-03 +4.00989870E+02
9.74426480E+02 1.25316966E-02 +4.01299940E+02
9.74460770E+02 1.51296983E-02 +4.01537040E+02
9.74495070E+02 1.66017041E-02 +4.01698080E+02
9.74529370E+02 1.60343450E-02 +4.01785910E+02
9.74563670E+02 1.30412204E-02 +4.01777060E+02
9.74597980E+02 8.34868780E-03 +4.01528310E+02
9.74632290E+02 6.20200782E-03 +4.00574950E+02
9.74666600E+02 1.09013728E-02 +3.99908780E+02
9.74700910E+02 1.63928924E-02 +3.99769900E+02
9.74735220E+02 1.96769772E-02 +3.99781580E+02
9.74769540E+02 1.98757060E-02 +3.99870370E+02
9.74803860E+02 1.72864265E-02 +4.00041360E+02
9.74838180E+02 1.33014537E-02 +4.00344010E+02
9.74872500E+02 1.00829589E-02 +4.00834270E+02
9.74906830E+02 8.73991447E-03 +4.01376440E+02
9.74941160E+02 7.31262641E-03 +4.01733310E+02
9.74975490E+02 3.59138232E-03 +4.01814960E+02
9.75009830E+02 3.28418163E-03 +4.05681400E+02
9.75044160E+02 1.15064260E-02 +4.05562460E+02
9.75078500E+02 1.96637301E-02 +4.05602700E+02
9.75112840E+02 2.55795403E-02 +4.05651500E+02
9.75147180E+02 2.75944908E-02 +4.05696930E+02
9.75181530E+02 2.50066181E-02 +4.05734670E+02
9.75215880E+02 1.83132695E-02 +4.05753910E+02
9.75250230E+02 9.16468641E-03 +4.05692370E+02
9.75284580E+02 2.22989119E-03 +4.04130490E+02
9.75318940E+02 8.42678011E-03 +4.03194800E+02
9.75353300E+02 1.21146259E-02 +4.03242850E+02
9.75387660E+02 1.18502624E-02 +4.03478950E+02
9.75422020E+02 9.87125119E-03 +4.04044980E+02
9.75456390E+02 1.17808480E-02 +4.04851480E+02
9.75490750E+02 1.75753464E-02 +4.05295790E+02
9.75525120E+02 2.23334623E-02 +4.05478400E+02
9.75559500E+02 2.32153206E-02 +4.05535540E+02
9.75593870E+02 1.94471003E-02 +4.05474280E+02
9.75628250E+02 1.27571117E-02 +4.05134850E+02
9.75662630E+02 1.08706651E-02 +4.04160980E+02
9.75697010E+02 1.82949613E-02 +4.03567690E+02
9.75731390E+02 2.57932495E-02 +4.03409060E+02
9.75765780E+02 2.90824832E-02 +4.03381200E+02
9.75800170E+02 2.70176035E-02 +4.03418420E+02
9.75834560E+02 2.03541173E-02 +4.03530080E+02
9.75868960E+02 1.15918295E-02 +4.03837120E+02
9.75903350E+02 6.43502168E-03 +4.04861600E+02
9.75937750E+02 9.18866884E-03 +4.05748560E+02
9.75972160E+02 1.03625108E-02 +4.06007910E+02
9.76006560E+02 6.69908218E-03 +4.06089340E+02
9.76040970E+02 1.41511325E-03 +4.09780450E+02
9.76075370E+02 1.15257694E-02 +4.09468470E+02
9.76109790E+02 2.11921301E-02 +4.09473500E+02
9.76144200E+02 2.76844073E-02 +4.09479020E+02
9.76178620E+02 2.92414772E-02 +4.09467480E+02
9.76213030E+02 2.55155656E-02 +4.09416160E+02
9.76247460E+02 1.78630778E-02 +4.09255160E+02
9.76281880E+02 1.02187900E-02 +4.08700070E+02
9.76316300E+02 1.08593103E-02 +4.07694260E+02
9.76350730E+02 1.61131496E-02 +4.07321970E+02
9.76385160E+02 1.85059169E-02 +4.07267150E+02
9.76419600E+02 1.67534405E-02 +4.07371290E+02
9.76454030E+02 1.24518497E-02 +4.07704880E+02
9.76488470E+02 1.02069516E-02 +4.08428460E+02
9.76522910E+02 1.30165306E-02 +4.09051640E+02
9.76557350E+02 1.60579647E-02 +4.09296250E+02
9.76591800E+02 1.59359948E-02 +4.09335270E+02
9.76626250E+02 1.23930674E-02 +4.09166270E+02
9.76660700E+02 8.70385288E-03 +4.08509890E+02
9.76695150E+02 1.18470165E-02 +4.07648970E+02
9.76729600E+02 1.84254910E-02 +4.07325920E+02
9.76764060E+02 2.31018313E-02 +4.07215010E+02
9.76798520E+02 2.39796762E-02 +4.07172300E+02
9.76832980E+02 2.08569475E-02 +4.07156740E+02
9.76867450E+02 1.47476479E-02 +4.07152340E+02
9.76901920E+02 7.45575254E-03 +4.07145400E+02
9.76936390E+02 1.03769172E-03 +4.06959330E+02
9.76970860E+02 2.90610710E-03 +4.10446780E+02
9.77005330E+02 3.39897352E-03 +4.10501070E+02
9.77039810E+02 1.00510577E-03 +4.11382770E+02
9.77074290E+02 4.76863660E-03 +4.13218810E+02
9.77108770E+02 1.04709193E-02 +4.13317520E+02
9.77143250E+02 1.51049585E-02 +4.13320620E+02
9.77177740E+02 1.73278539E-02 +4.13276680E+02
9.77212230E+02 1.66643296E-02 +4.13170590E+02
9.77246720E+02 1.37986974E-02 +4.12945050E+02
9.77281220E+02 1.08926416E-02 +4.12491160E+02
9.77315710E+02 1.08535326E-02 +4.11881300E+02
9.77350210E+02 1.30524672E-02 +4.11474710E+02
9.77384710E+02 1.44767144E-02 +4.11285130E+02
9.77419220E+02 1.36487703E-02 +4.11215640E+02
9.77453720E+02 1.05845444E-02 +4.11240590E+02
9.77488230E+02 6.34954290E-03 +4.11441960E+02
9.77522740E+02 3.42019561E-03 +4.12248340E+02
9.77557260E+02 4.48424219E-03 +4.13118410E+02
9.77591770E+02 5.52274796E-03 +4.13269910E+02
9.77626290E+02 4.82178857E-03 +4.13057760E+02
9.77660810E+02 3.99320560E-03 +4.12274840E+02
9.77695330E+02 6.40636800E-03 +4.11461280E+02
9.77729860E+02 1.02910456E-02 +4.11132860E+02
9.77764390E+02 1.33765919E-02 +4.10956970E+02
9.77798920E+02 1.46955235E-02 +4.10806950E+02
9.77833450E+02 1.41155811E-02 +4.10627090E+02
9.77867990E+02 1.22742975E-02 +4.10367700E+02
9.77902520E+02 1.04218808E-02 +4.09987490E+02
9.77937060E+02 9.68533076E-03 +4.09538080E+02
9.77971610E+02 9.79585729E-03 +4.09169260E+02
9.78006150E+02 9.51680582E-03 +4.08935650E+02
9.78040700E+02 8.09588019E-03 +4.08811180E+02
9.78075250E+02 5.60278297E-03 +4.08797310E+02
9.78109800E+02 2.82046012E-03 +4.09072910E+02
9.78144360E+02 2.05600754E-03 +4.10230270E+02
9.78178910E+02 3.49590089E-03 +4.10652700E+02
9.78213470E+02 4.34950641E-03 +4.10530250E+02
9.78248040E+02 4.63624568E-03 +4.10136210E+02
9.78282600E+02 5.43145073E-03 +4.09578630E+02
9.78317170E+02 7.26941174E-03 +4.09106790E+02
9.78351740E+02 9.44172881E-03 +4.08780090E+02
9.78386310E+02 1.11188417E-02 +4.08524650E+02
9.78420880E+02 1.18841584E-02 +4.08281380E+02
9.78455460E+02 1.17727817E-02 +4.08013520E+02
9.78490040E+02 1.11630081E-02 +4.07702020E+02
9.78524620E+02 1.05043648E-02 +4.07353980E+02
9.78559210E+02 9.96269170E-03 +4.07003710E+02
9.78593790E+02 9.31963181E-03 +4.06684630E+02
9.78628380E+02 8.25707388E-03 +4.06405170E+02
9.78662970E+02 6.65179577E-03 +4.06157430E+02
9.78697570E+02 4.62900119E-03 +4.05940330E+02
9.78732160E+02 2.46224170E-03 +4.05820100E+02
9.78766760E+02 8.76313374E-04 +4.06648250E+02
9.78801370E+02 2.31555792E-03 +4.07557760E+02
9.78835970E+02 4.41716889E-03 +4.07409770E+02
9.78870580E+02 6.55028915E-03 +4.07152930E+02
9.78905180E+02 8.53639549E-03 +4.06877200E+02
9.78939790E+02 1.01688515E-02 +4.06591980E+02
9.78974410E+02 1.13290423E-02 +4.06290230E+02
9.79009020E+02 1.20738925E-02 +4.05965890E+02
9.79043640E+02 1.25774357E-02 +4.05623900E+02
9.79078260E+02 1.29343832E-02 +4.05281460E+02
9.79112890E+02 1.30103363E-02 +4.04956030E+02
9.79147510E+02 1.25193930E-02 +4.04652190E+02
9.79182140E+02 1.12486457E-02 +4.04359650E+02
9.79216770E+02 9.22455094E-03 +4.04057320E+02
9.79251410E+02 6.72414939E-03 +4.03713420E+02
9.79286040E+02 4.14241632E-03 +4.03270970E+02
9.79320680E+02 1.85810425E-03 +4.02499880E+02
9.79355320E+02 1.62726663E-03 +4.00498900E+02
9.79389960E+02 4.09571447E-03 +3.99614650E+02
9.79424610E+02 7.22229936E-03 +3.99174230E+02
9.79459260E+02 1.05157929E-02 +3.98853340E+02
9.79493910E+02 1.34099761E-02 +3.98585610E+02
9.79528560E+02 1.53593223E-02 +3.98336960E+02
9.79563210E+02 1.60690678E-02 +3.98081630E+02
9.79597870E+02 1.56452833E-02 +3.97797140E+02
9.79632530E+02 1.45817081E-02 +3.97468490E+02
9.79667190E+02 1.34846776E-02 +3.97104120E+02
9.79701860E+02 1.25742638E-02 +3.96746100E+02
9.79736530E+02 1.14527054E-02 +3.96443330E+02
9.79771200E+02 9.51609269E-03 +3.96224290E+02
9.79805870E+02 6.52628432E-03 +3.96131410E+02
9.79840540E+02 3.16080588E-03 +3.96466200E+02
9.79875220E+02 3.65252447E-03 +3.97715170E+02
9.79909900E+02 7.24190272E-03 +3.97922880E+02
9.79944580E+02 1.03268650E-02 +3.97800550E+02
9.79979270E+02 1.24312172E-02 +3.97561760E+02
9.80013960E+02 1.39107807E-02 +3.97242060E+02
9.80048650E+02 1.54504770E-02 +3.96878460E+02
9.80083340E+02 1.73594300E-02 +3.96526540E+02
9.80118030E+02 1.91841395E-02 +3.96221700E+02
9.80152730E+02 2.00980253E-02 +3.95962450E+02
9.80187430E+02 1.94832926E-02 +3.95728310E+02
9.80222130E+02 1.72429835E-02 +3.95492990E+02
